,result,table,_time,_start,_stop,_measurement,client_id,deveui,name,appid,battery_V,day,devadd,devid,fcnt,fport,freq_sec,frmpayload,gw_json,gwcnt,gweui,gwid,gwlat,gwlng,hexapayload,hour,id,mins,month,rssi,sec,snr,spreading_factor,timestamp,year,bandwidth,channel_rssi,gwalt,tproc,P1B,P30B,T1B,T30B,depth_m_1B,depth_m_30B,speed_mps_30B
1521,_result,1,2025-12-12 11:16:20.579171+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1190,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010707000a04b0019903d4800abe00b30509a603d3c40a9800b245098703d3bc0a9600b2d4098303d3cc0a9900b1fc0989,7,a0,0,1,-103.0,10,1.0,12,2025-12-12 11:16:16.237000+00:00,2024,,,,2024-01-07 07:00:13+00:00,2508.2,4563.7,27.12,24.39,14.951999999999998,35.507,-0.06400000000000006
1522,_result,1,2025-12-12 11:16:20.579171+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1190,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010707000a04b0019903d4800abe00b30509a603d3c40a9800b245098703d3bc0a9600b2d4098303d3cc0a9900b1fc0989,7,a0,0,1,-103.0,10,1.0,12,2025-12-12 11:16:16.237000+00:00,2024,,,,2024-01-07 07:00:16+00:00,2508.12,4578.0,27.1,24.35,14.951199999999998,35.65,0.04766666666666689
1523,_result,1,2025-12-12 11:16:20.579171+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1190,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010707000a04b0019903d4800abe00b30509a603d3c40a9800b245098703d3bc0a9600b2d4098303d3cc0a9900b1fc0989,7,a0,0,1,-103.0,10,1.0,12,2025-12-12 11:16:16.237000+00:00,2024,,,,2024-01-07 07:00:19+00:00,2508.28,4556.4,27.13,24.41,14.952800000000002,35.434,-0.07200000000000036
1524,_result,1,2025-12-12 11:16:41.270948+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1191,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010708140a04b0019903d3a30a9100b253097f03d3990a8f00b278097e03d3c40a9800b153098a03d8030b7400b10f0a76,8,a0,20,1,-104.0,10,1.0,12,2025-12-12 11:16:36.237000+00:00,2024,,,,2024-01-07 08:20:10+00:00,2507.87,4565.1,27.05,24.31,14.948699999999999,35.521,0.029000000000001098
1525,_result,1,2025-12-12 11:16:41.270948+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1191,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010708140a04b0019903d3a30a9100b253097f03d3990a8f00b278097e03d3c40a9800b153098a03d8030b7400b10f0a76,8,a0,20,1,-104.0,10,1.0,12,2025-12-12 11:16:36.237000+00:00,2024,,,,2024-01-07 08:20:13+00:00,2507.77,4568.8,27.03,24.3,14.9477,35.558,0.01233333333333301
1526,_result,1,2025-12-12 11:16:41.270948+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1191,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010708140a04b0019903d3a30a9100b253097f03d3990a8f00b278097e03d3c40a9800b153098a03d8030b7400b10f0a76,8,a0,20,1,-104.0,10,1.0,12,2025-12-12 11:16:36.237000+00:00,2024,,,,2024-01-07 08:20:16+00:00,2508.2,4539.5,27.12,24.42,14.951999999999998,35.265,-0.09766666666666642
1527,_result,1,2025-12-12 11:16:41.270948+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1191,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010708140a04b0019903d3a30a9100b253097f03d3990a8f00b278097e03d3c40a9800b153098a03d8030b7400b10f0a76,8,a0,20,1,-104.0,10,1.0,12,2025-12-12 11:16:36.237000+00:00,2024,,,,2024-01-07 08:20:19+00:00,2519.07,4532.7,29.32,26.78,15.060700000000002,35.196999999999996,-0.022666666666668316
1528,_result,1,2025-12-12 11:17:01.914267+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1192,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010709280a04b0019903d9330bb100b0e70aa603d9520bb700b1b30aaa03d73c0b4b00b1820a2803d4b30ac800b1f409ac,9,a0,40,1,-105.0,10,5.0,12,2025-12-12 11:16:56.246000+00:00,2024,,,,2024-01-07 09:40:10+00:00,2522.11,4528.7,29.93,27.26,15.0911,35.157,-0.01333333333333305
1529,_result,1,2025-12-12 11:17:01.914267+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1192,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010709280a04b0019903d9330bb100b0e70aa603d9520bb700b1b30aaa03d73c0b4b00b1820a2803d4b30ac800b1f409ac,9,a0,40,1,-105.0,10,5.0,12,2025-12-12 11:16:56.246000+00:00,2024,,,,2024-01-07 09:40:13+00:00,2522.42,4549.1,29.99,27.3,15.0942,35.361000000000004,0.06800000000000257
1530,_result,1,2025-12-12 11:17:01.914267+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1192,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010709280a04b0019903d9330bb100b0e70aa603d9520bb700b1b30aaa03d73c0b4b00b1820a2803d4b30ac800b1f409ac,9,a0,40,1,-105.0,10,5.0,12,2025-12-12 11:16:56.246000+00:00,2024,,,,2024-01-07 09:40:16+00:00,2517.08,4544.2,28.91,26.0,15.040799999999999,35.312,-0.01633333333333553
1531,_result,1,2025-12-12 11:17:01.914267+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1192,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010709280a04b0019903d9330bb100b0e70aa603d9520bb700b1b30aaa03d73c0b4b00b1820a2803d4b30ac800b1f409ac,9,a0,40,1,-105.0,10,5.0,12,2025-12-12 11:16:56.246000+00:00,2024,,,,2024-01-07 09:40:19+00:00,2510.59,4555.6,27.6,24.76,14.975900000000001,35.426,0.03800000000000144
1532,_result,1,2025-12-12 11:17:22.419490+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1193,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801070b000a04b0019903d4c80acc00ae1d09dc03d7450b4d00ae210a5903d8ef0ba300ae610aa103d7b80b6400a7530a61,11,a0,0,1,-105.0,10,5.0,12,2025-12-12 11:17:16.237000+00:00,2024,,,,2024-01-07 11:00:10+00:00,2510.8,4457.3,27.64,25.24,14.978000000000002,34.443000000000005,-0.32766666666666566
1533,_result,1,2025-12-12 11:17:22.419490+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1193,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801070b000a04b0019903d4c80acc00ae1d09dc03d7450b4d00ae210a5903d8ef0ba300ae610aa103d7b80b6400a7530a61,11,a0,0,1,-105.0,10,5.0,12,2025-12-12 11:17:16.237000+00:00,2024,,,,2024-01-07 11:00:13+00:00,2517.17,4457.7,28.93,26.49,15.0417,34.446999999999996,0.001333333333330226
1534,_result,1,2025-12-12 11:17:22.419490+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1193,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801070b000a04b0019903d4c80acc00ae1d09dc03d7450b4d00ae210a5903d8ef0ba300ae610aa103d7b80b6400a7530a61,11,a0,0,1,-105.0,10,5.0,12,2025-12-12 11:17:16.237000+00:00,2024,,,,2024-01-07 11:00:16+00:00,2521.43,4464.1,29.79,27.21,15.084299999999999,34.511,0.02133333333333572
1535,_result,1,2025-12-12 11:17:22.419490+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1193,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a01801070b000a04b0019903d4c80acc00ae1d09dc03d7450b4d00ae210a5903d8ef0ba300ae610aa103d7b80b6400a7530a61,11,a0,0,1,-105.0,10,5.0,12,2025-12-12 11:17:16.237000+00:00,2024,,,,2024-01-07 11:00:19+00:00,2518.32,4283.5,29.16,26.57,15.053200000000002,32.705,-0.6020000000000015
1536,_result,1,2025-12-12 11:17:43.115194+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1194,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070c140a04b0019903d5970af600a7cc0a0703d7a60b61009f700a8a03d7ad0b6200a1950a8203d7eb0b6f00a92e0a79,12,a0,20,1,-101.0,10,0.0,12,2025-12-12 11:17:36.237000+00:00,2024,,,,2024-01-07 12:20:10+00:00,2512.87,4295.6,28.06,25.67,14.9987,32.826,0.040333333333334075
1537,_result,1,2025-12-12 11:17:43.115194+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1194,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070c140a04b0019903d5970af600a7cc0a0703d7a60b61009f700a8a03d7ad0b6200a1950a8203d7eb0b6f00a92e0a79,12,a0,20,1,-101.0,10,0.0,12,2025-12-12 11:17:36.237000+00:00,2024,,,,2024-01-07 12:20:13+00:00,2518.14,4081.6,29.13,26.98,15.0514,30.686,-0.7133333333333335
1538,_result,1,2025-12-12 11:17:43.115194+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1194,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070c140a04b0019903d5970af600a7cc0a0703d7a60b61009f700a8a03d7ad0b6200a1950a8203d7eb0b6f00a92e0a79,12,a0,20,1,-101.0,10,0.0,12,2025-12-12 11:17:36.237000+00:00,2024,,,,2024-01-07 12:20:16+00:00,2518.21,4136.5,29.14,26.9,15.052100000000001,31.235,0.18299999999999983
1539,_result,1,2025-12-12 11:17:43.115194+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1194,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070c140a04b0019903d5970af600a7cc0a0703d7a60b61009f700a8a03d7ad0b6200a1950a8203d7eb0b6f00a92e0a79,12,a0,20,1,-101.0,10,0.0,12,2025-12-12 11:17:36.237000+00:00,2024,,,,2024-01-07 12:20:19+00:00,2518.83,4331.0,29.27,26.81,15.0583,33.18,0.6483333333333334
1540,_result,1,2025-12-12 11:18:03.808075+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1195,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070d280a04b0019903d4250aab00aa4609a103d4780abc00abc209b503d2170a41009236099003d1c30a3000910e0978,13,a0,40,1,-106.0,10,6.0,12,2025-12-12 11:17:56.237000+00:00,2024,,,,2024-01-07 13:40:10+00:00,2509.17,4359.0,27.31,24.65,14.9617,33.46,0.09333333333333371
1541,_result,1,2025-12-12 11:18:03.808075+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1195,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070d280a04b0019903d4250aab00aa4609a103d4780abc00abc209b503d2170a41009236099003d1c30a3000910e0978,13,a0,40,1,-106.0,10,6.0,12,2025-12-12 11:17:56.237000+00:00,2024,,,,2024-01-07 13:40:13+00:00,2510.0,4397.0,27.48,24.85,14.97,33.84,0.1266666666666675
1542,_result,1,2025-12-12 11:18:03.808075+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1195,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070d280a04b0019903d4250aab00aa4609a103d4780abc00abc209b503d2170a41009236099003d1c30a3000910e0978,13,a0,40,1,-106.0,10,6.0,12,2025-12-12 11:17:56.237000+00:00,2024,,,,2024-01-07 13:40:16+00:00,2503.91,3743.0,26.25,24.48,14.909099999999999,27.3,-2.180000000000001
1543,_result,1,2025-12-12 11:18:03.808075+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1195,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070d280a04b0019903d4250aab00aa4609a103d4780abc00abc209b503d2170a41009236099003d1c30a3000910e0978,13,a0,40,1,-106.0,10,6.0,12,2025-12-12 11:17:56.237000+00:00,2024,,,,2024-01-07 13:40:19+00:00,2503.07,3713.4,26.08,24.24,14.900700000000002,27.004,-0.09866666666666646
1544,_result,1,2025-12-12 11:18:24.310476+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1196,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070f000a04b0019903d5420ae50074d00a7703d5f90b0a0070ae0a9a03d5c60b000069ae0a9c03d6220b1200729c0a9e,15,a0,0,1,-115.0,10,2.25,12,2025-12-12 11:18:16.768000+00:00,2024,,,,2024-01-07 15:00:10+00:00,2512.02,2990.4,27.89,26.79,14.9902,19.774,-2.41
1545,_result,1,2025-12-12 11:18:24.310476+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1196,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070f000a04b0019903d5420ae50074d00a7703d5f90b0a0070ae0a9a03d5c60b000069ae0a9c03d6220b1200729c0a9e,15,a0,0,1,-115.0,10,2.25,12,2025-12-12 11:18:16.768000+00:00,2024,,,,2024-01-07 15:00:13+00:00,2513.85,2884.6,28.26,27.14,15.0085,18.715999999999998,-0.3526666666666678
1546,_result,1,2025-12-12 11:18:24.310476+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1196,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070f000a04b0019903d5420ae50074d00a7703d5f90b0a0070ae0a9a03d5c60b000069ae0a9c03d6220b1200729c0a9e,15,a0,0,1,-115.0,10,2.25,12,2025-12-12 11:18:16.768000+00:00,2024,,,,2024-01-07 15:00:16+00:00,2513.34,2705.4,28.16,27.16,15.003400000000001,16.924,-0.5973333333333327
1547,_result,1,2025-12-12 11:18:24.310476+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1196,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a01801070f000a04b0019903d5420ae50074d00a7703d5f90b0a0070ae0a9a03d5c60b000069ae0a9c03d6220b1200729c0a9e,15,a0,0,1,-115.0,10,2.25,12,2025-12-12 11:18:16.768000+00:00,2024,,,,2024-01-07 15:00:19+00:00,2514.26,2934.0,28.34,27.18,15.012600000000003,19.21,0.7620000000000005
1548,_result,1,2025-12-12 11:18:45.033812+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1197,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010710140a04b0019903d5ed0b08006ea30a9803d5750aef00785a0a6203d51d0ade0079130a5f03d62f0b150078b90a96,16,a0,20,1,-108.0,10,-0.5,12,2025-12-12 11:18:36.778000+00:00,2024,,,,2024-01-07 16:20:10+00:00,2513.73,2832.3,28.24,27.12,15.0073,18.193,-0.3389999999999998
1549,_result,1,2025-12-12 11:18:45.033812+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1197,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010710140a04b0019903d5ed0b08006ea30a9803d5750aef00785a0a6203d51d0ade0079130a5f03d62f0b150078b90a96,16,a0,20,1,-108.0,10,-0.5,12,2025-12-12 11:18:36.778000+00:00,2024,,,,2024-01-07 16:20:13+00:00,2512.53,3081.0,27.99,26.58,14.995300000000002,20.68,0.8289999999999994
1550,_result,1,2025-12-12 11:18:45.033812+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1197,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010710140a04b0019903d5ed0b08006ea30a9803d5750aef00785a0a6203d51d0ade0079130a5f03d62f0b150078b90a96,16,a0,20,1,-108.0,10,-0.5,12,2025-12-12 11:18:36.778000+00:00,2024,,,,2024-01-07 16:20:16+00:00,2511.65,3099.5,27.82,26.55,14.986500000000001,20.865,0.06166666666666624
1551,_result,1,2025-12-12 11:18:45.033812+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1197,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010710140a04b0019903d5ed0b08006ea30a9803d5750aef00785a0a6203d51d0ade0079130a5f03d62f0b150078b90a96,16,a0,20,1,-108.0,10,-0.5,12,2025-12-12 11:18:36.778000+00:00,2024,,,,2024-01-07 16:20:19+00:00,2514.39,3090.5,28.37,27.1,15.0139,20.775,-0.029999999999999954
1552,_result,1,2025-12-12 11:19:05.775319+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1198,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010711280a04b0019903d5bf0afe0079830a7c03cb530ad00062ed0a7e03d53c0ae400760a0a6c03d5bb0afe0076bb0a7f,17,a0,40,1,-104.0,10,0.0,12,2025-12-12 11:18:56.237000+00:00,2024,,,,2024-01-07 17:40:10+00:00,2513.27,3110.7,28.14,26.84,15.002699999999999,20.976999999999997,0.06733333333333273
1553,_result,1,2025-12-12 11:19:05.775319+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1198,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010711280a04b0019903d5bf0afe0079830a7c03cb530ad00062ed0a7e03d53c0ae400760a0a6c03d5bb0afe0076bb0a7f,17,a0,40,1,-104.0,10,0.0,12,2025-12-12 11:18:56.237000+00:00,2024,,,,2024-01-07 17:40:13+00:00,2486.59,2532.5,27.68,26.86,14.7359,15.195,-1.9273333333333322
1554,_result,1,2025-12-12 11:19:05.775319+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1198,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010711280a04b0019903d5bf0afe0079830a7c03cb530ad00062ed0a7e03d53c0ae400760a0a6c03d5bb0afe0076bb0a7f,17,a0,40,1,-104.0,10,0.0,12,2025-12-12 11:18:56.237000+00:00,2024,,,,2024-01-07 17:40:16+00:00,2511.96,3021.8,27.88,26.68,14.989600000000001,20.088,1.6310000000000002
1555,_result,1,2025-12-12 11:19:05.775319+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1198,32,1200,,{'orange-gateway': 'no data'},4,,orange-gateway,0.0,0.0,a018010711280a04b0019903d5bf0afe0079830a7c03cb530ad00062ed0a7e03d53c0ae400760a0a6c03d5bb0afe0076bb0a7f,17,a0,40,1,-104.0,10,0.0,12,2025-12-12 11:18:56.237000+00:00,2024,,,,2024-01-07 17:40:19+00:00,2513.23,3039.5,28.14,26.87,15.0023,20.265,0.058999999999999865
1556,_result,1,2025-12-12 11:19:26.283684+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1199,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010713000a04b0019903d9df0bd400c56a0a8e03d8dd0ba000bf070a6b03da330be500dd7b0a5703daa40bfc00dfbd0a6d,19,a0,0,1,-103.0,10,-1.0,12,2025-12-12 11:19:16.237000+00:00,2024,,,,2024-01-07 19:00:10+00:00,2523.83,5053.8,30.28,27.02,15.1083,40.408,6.714333333333333
1557,_result,1,2025-12-12 11:19:26.283684+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1199,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010713000a04b0019903d9df0bd400c56a0a8e03d8dd0ba000bf070a6b03da330be500dd7b0a5703daa40bfc00dfbd0a6d,19,a0,0,1,-103.0,10,-1.0,12,2025-12-12 11:19:16.237000+00:00,2024,,,,2024-01-07 19:00:13+00:00,2521.25,4890.3,29.76,26.67,15.0825,38.773,-0.5449999999999994
1558,_result,1,2025-12-12 11:19:26.283684+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1199,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010713000a04b0019903d9df0bd400c56a0a8e03d8dd0ba000bf070a6b03da330be500dd7b0a5703daa40bfc00dfbd0a6d,19,a0,0,1,-103.0,10,-1.0,12,2025-12-12 11:19:16.237000+00:00,2024,,,,2024-01-07 19:00:16+00:00,2524.67,5669.9,30.45,26.47,15.116700000000002,46.568999999999996,2.5986666666666642
1559,_result,1,2025-12-12 11:19:26.283684+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1199,32,1200,,{'orange-gateway': 'no data'},3,,orange-gateway,0.0,0.0,a018010713000a04b0019903d9df0bd400c56a0a8e03d8dd0ba000bf070a6b03da330be500dd7b0a5703daa40bfc00dfbd0a6d,19,a0,0,1,-103.0,10,-1.0,12,2025-12-12 11:19:16.237000+00:00,2024,,,,2024-01-07 19:00:19+00:00,2525.8,5727.7,30.68,26.69,15.128000000000002,47.147,0.19266666666666765
1560,_result,1,2025-12-12 11:19:47.457539+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1201,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010714140a04b0019903d9b40bcb00cc070a7903d9ef0bd700c9a30a8a03da140bdf00cbb90a7803d9fc0bda00c0b00aa3,20,a0,20,1,-97.0,10,-7.0,12,2025-12-12 11:19:36.237000+00:00,2024,,,,2024-01-07 20:20:10+00:00,2523.4,5223.1,30.19,26.81,15.104000000000001,42.101000000000006,-1.6819999999999975
1561,_result,1,2025-12-12 11:19:47.457539+00:00,2025-12-01 01:00:00+00:00,2026-01-29 23:00:00+00:00,pres-temp-meas,loraship-fifo,70B3D57ED006A005,70B3D57ED006A005,/Loraship,4.09,7,,70B3D57ED006A005,1201,32,1200,,{'orange-gateway': 'no data'},2,,orange-gateway,0.0,0.0,a018010714140a04b0019903d9b40bcb00cc070a7903d9ef0bd700c9a30a8a03da140bdf00cbb90a7803d9fc0bda00c0b00aa3,20,a0,20,1,-97.0,10,-7.0,12,2025-12-12 11:19:36.237000+00:00,2024,,,,2024-01-07 20:20:13+00:00,2523.99,5161.9,30.31,26.98,15.109899999999998,41.489,-0.20400000000000298
