index,salt-9gpl-freq-1khz,salt-13gpl-freq-1khz,salt-17gpl-freq-1khz,salt-21gpl-freq-1khz,salt-24gpl-freq-1khz,salt-28gpl-freq-1khz,salt-32gpl-freq-1khz,salt-36gpl-freq-1khz,salt-40gpl-freq-1khz
1361,563,543,543,543,543,543,543,537,542
1362,399,448,448,448,448,448,448,448,448
1363,255,255,319,384,384,384,384,384,384
1364,254,255,319,319,319,319,384,384,384
1365,415,448,448,448,448,448,448,451,451
1366,638,608,575,575,575,575,575,575,575
1367,768,704,639,639,639,639,639,639,639
1368,768,704,639,639,639,639,639,639,639
1369,624,609,575,575,575,575,575,575,575
1370,508,511,511,511,508,508,511,508,508
1371,391,415,448,448,448,448,448,448,448
1372,384,391,399,412,415,415,415,415,415
1373,399,415,448,448,448,448,448,448,448
1374,512,512,512,512,512,512,512,512,512
1375,575,560,543,543,543,543,543,543,543
1376,611,575,575,575,575,575,575,572,572
1377,572,568,543,543,543,543,543,543,543
1378,511,511,511,511,511,511,511,511,511
1379,448,463,480,480,480,480,480,480,480
1380,448,451,463,463,480,463,480,480,480
1381,463,463,480,480,480,480,480,481,481
1382,518,512,512,512,513,515,513,515,515
1383,542,527,527,527,527,527,527,527,527
1384,543,543,536,536,527,536,527,527,527
1385,561,543,543,543,543,543,543,543,543
1386,496,497,504,504,497,496,497,499,504
1387,399,415,448,448,448,448,448,448,448
1388,391,399,415,448,448,448,448,448,448
1389,399,415,448,448,448,448,448,448,448
1390,448,448,455,455,463,463,480,480,480
1391,527,519,519,519,519,524,524,519,524
1392,575,572,561,560,543,560,543,543,543
1393,511,511,511,511,511,511,511,511,511
1394,391,415,415,448,448,448,448,448,448
1395,255,255,319,319,384,319,352,384,352
1396,240,255,255,255,319,319,319,319,319
1397,384,384,399,399,412,415,415,415,415
1398,609,575,575,574,575,575,575,568,575
1399,768,768,704,704,671,704,671,639,671
1400,768,768,704,704,671,671,671,639,639
1401,624,615,575,575,575,575,575,575,575
1402,384,399,412,448,448,415,415,448,415
1403,199,248,255,255,255,255,255,319,316
1404,241,255,316,319,319,319,319,352,319
1405,385,399,415,414,415,448,448,448,448
1406,543,542,527,519,526,540,527,526,540
1407,639,639,624,611,608,624,608,575,611
1408,639,638,624,614,608,612,608,608,608
1409,511,504,508,508,511,508,511,511,508
1410,319,319,384,384,385,384,387,391,384
1411,195,224,255,255,255,255,255,255,255
1412,199,240,255,255,255,255,255,312,318
1413,414,448,448,451,448,512,512,451,455
1414,639,639,639,639,624,638,624,632,632
1415,768,704,639,639,639,639,639,639,639
1416,511,511,511,511,511,511,511,511,511
1417,387,391,399,399,448,415,448,415,415
1418,255,319,384,384,384,384,384,384,384
1419,319,352,384,384,384,384,387,385,387
1420,384,391,414,415,415,415,448,448,448
1421,391,399,415,448,415,448,448,448,448
1422,387,399,415,448,415,448,448,448,448
1423,512,512,512,496,512,512,512,512,512
1424,575,575,575,573,575,568,563,560,568
1425,608,575,575,575,575,572,574,568,568
1426,483,480,481,483,483,483,496,496,481
1427,255,319,352,384,384,384,384,384,384
1428,224,240,255,255,255,255,255,255,316
1429,255,316,319,352,384,384,384,384,384
1430,515,527,527,527,526,527,515,515,527
1431,768,768,704,671,639,639,639,639,639
1432,797,768,768,768,704,704,704,704,704
1433,639,624,608,608,608,575,608,608,575
1434,448,448,448,448,448,448,455,455,448
1435,319,319,384,384,384,384,385,385,384
1436,255,319,352,384,384,384,384,384,384
1437,319,352,384,384,384,384,384,384,385
1438,449,480,512,512,512,512,512,480,512
1439,639,639,639,639,627,636,624,624,624
1440,768,768,704,704,639,671,639,639,639
1441,632,608,575,575,575,575,575,575,575
1442,448,448,448,448,455,451,480,455,455
1443,255,255,255,319,352,319,384,352,352
1444,231,255,255,255,255,318,319,319,319
1445,319,384,384,385,391,391,391,399,399
1446,527,543,543,542,527,543,527,542,536
1447,671,639,639,639,632,639,632,634,632
1448,768,704,639,639,639,639,639,639,639
1449,608,575,574,572,572,568,575,560,568
1450,451,448,449,455,463,451,463,455,455
1451,384,387,399,399,415,414,415,415,415
1452,391,399,415,415,448,415,448,448,448
1453,384,391,412,414,415,415,415,415,448
1454,384,384,399,399,399,415,412,415,415
1455,415,448,448,449,448,455,455,455,455
1456,527,540,527,527,527,527,527,527,527
1457,542,540,527,527,527,527,527,527,526
1458,480,463,480,480,480,480,480,480,480
1459,448,448,448,448,455,449,455,451,455
1460,412,415,448,448,448,448,448,448,448
1461,415,448,448,448,448,449,448,448,451
1462,451,463,480,480,480,480,480,480,480
1463,513,519,515,513,512,519,512,515,512
1464,608,575,575,574,572,575,568,574,568
1465,575,561,543,543,543,543,543,543,543
1466,455,455,455,463,480,463,480,480,480
1467,387,391,412,415,432,415,448,415,448
1468,384,384,384,391,391,391,399,399,399
1469,384,387,399,415,414,415,415,415,415
1470,512,512,512,512,512,512,512,512,512
1471,543,543,540,536,537,540,527,527,527
1472,527,524,511,511,526,524,519,518,515
1473,504,504,504,496,508,504,504,504,504
1474,480,480,480,480,483,480,483,480,481
1475,415,448,448,448,448,448,448,448,448
1476,384,384,384,391,391,391,399,399,399
1477,255,255,319,384,352,384,384,384,384
1478,255,255,352,384,384,384,384,384,384
1479,448,448,463,455,480,480,463,480,480
1480,636,624,624,608,608,608,575,575,575
1481,639,632,624,608,609,608,608,608,608
1482,511,508,497,497,504,504,508,504,504
1483,384,391,391,399,399,399,415,415,414
1484,319,384,384,384,384,384,391,387,385
1485,384,384,391,399,399,399,415,415,399
1486,387,399,423,448,448,448,448,448,448
1487,399,412,448,448,448,448,448,448,448
1488,384,391,415,415,415,415,415,448,448
1489,384,384,391,399,414,414,415,415,415
1490,385,391,399,414,415,415,415,448,448
1491,384,387,391,399,412,414,415,415,415
1492,387,399,415,415,415,448,448,448,448
1493,512,512,512,512,512,512,512,512,512
1494,572,560,543,543,543,543,543,543,543
1495,543,540,542,536,540,527,537,527,527
1496,511,510,511,511,511,511,511,511,511
1497,448,448,448,448,448,448,448,451,455
1498,384,384,384,387,391,399,399,399,399
1499,387,399,415,415,415,448,448,448,448
1500,448,448,451,455,455,455,463,455,455
1501,480,480,512,512,487,483,496,512,512
1502,540,527,527,526,527,526,527,524,524
1503,511,505,508,508,508,508,508,510,508
1504,448,448,451,455,455,463,462,463,463
1505,448,448,448,448,448,451,451,451,455
1506,448,451,455,463,463,463,480,463,480
1507,448,451,455,462,463,463,463,462,463
1508,384,385,399,415,415,415,415,415,415
1509,319,319,384,384,384,384,384,384,384
1510,384,384,384,387,391,391,391,399,399
1511,512,512,512,512,512,512,512,512,512
1512,639,639,632,624,632,624,632,624,624
1513,768,704,639,639,639,639,639,639,639
1514,511,511,511,511,511,511,511,511,511
1515,319,319,384,384,384,384,384,384,384
1516,127,192,227,241,240,255,252,255,255
1517,127,192,225,241,252,255,255,255,255
1518,387,412,412,415,448,415,448,448,448
1519,704,671,639,634,639,634,639,639,632
1520,799,768,768,712,716,704,704,704,704
1521,611,575,575,575,575,575,575,574,572
1522,318,319,384,384,384,384,384,384,384
1523,120,127,224,224,224,243,241,248,255
1524,127,159,224,224,231,252,252,254,255
1525,255,255,255,319,319,319,352,352,352
1526,512,512,512,512,512,512,512,512,512
1527,704,639,639,639,639,638,639,632,626
1528,768,704,639,639,639,639,639,639,639
1529,575,575,575,563,563,560,560,560,543
1530,448,448,449,448,448,448,448,448,448
1531,319,319,384,384,384,384,384,384,384
1532,255,255,255,319,319,319,319,352,352
1533,255,255,319,319,352,384,384,384,384
1534,415,448,448,448,451,448,455,448,449
1535,575,574,543,563,568,543,568,543,543
1536,625,608,575,575,575,575,575,575,575
1537,511,499,510,497,504,504,497,505,497
1538,319,352,384,384,384,384,384,387,384
1539,224,241,255,255,255,255,255,255,319
1540,195,224,255,255,255,255,255,255,255
1541,255,319,384,384,384,384,384,384,384
1542,527,543,526,537,543,527,543,527,527
1543,768,712,639,639,639,639,639,639,639
1544,639,639,632,624,624,624,611,608,608
1545,449,448,455,448,448,455,448,463,451
1546,255,255,319,319,319,384,319,384,384
1547,255,255,319,319,319,352,319,352,384
1548,384,384,384,391,399,399,399,399,412
1549,448,449,448,451,462,455,480,451,463
1550,448,463,463,463,480,480,480,463,480
1551,384,391,399,399,414,415,415,415,415
1552,319,319,384,384,384,384,384,387,384
1553,415,415,448,448,448,448,448,448,448
1554,575,543,543,543,543,543,543,543,542
1555,624,575,575,575,575,575,575,572,569
1556,480,483,480,487,480,480,483,480,480
1557,255,319,319,384,384,384,384,384,384
1558,224,255,255,255,255,318,319,319,319
1559,319,319,384,384,384,384,385,387,387
1560,575,543,568,543,543,561,543,543,543
1561,799,768,768,704,704,704,704,671,671
1562,829,776,768,768,768,768,707,704,704
1563,624,609,575,575,575,575,575,575,575
1564,352,384,384,399,391,387,399,412,399
1565,192,231,254,255,255,255,255,255,255
1566,240,255,255,255,319,319,319,319,319
1567,448,448,451,448,449,455,451,448,455
1568,639,608,624,575,575,608,575,575,575
1569,705,639,639,639,638,639,636,632,632
1570,637,624,608,575,575,575,575,575,575
1571,480,487,480,496,480,480,480,487,480
1572,384,391,385,414,399,399,412,415,415
1573,352,384,384,391,391,391,391,399,399
1574,384,391,412,414,415,415,415,448,415
1575,524,512,524,512,512,519,515,512,512
1576,639,624,624,575,575,608,575,575,575
1577,704,639,639,639,634,639,632,632,624
1578,575,575,574,575,569,563,561,568,560
1579,448,455,449,463,463,451,463,463,455
1580,319,384,384,384,384,384,384,384,384
1581,319,384,384,384,384,384,385,385,387
1582,415,448,448,448,448,448,448,448,449
1583,543,527,543,527,527,527,527,527,536
1584,639,624,624,608,575,575,575,575,608
1585,575,575,568,568,563,560,543,543,543
1586,448,448,448,451,455,455,451,455,451
1587,255,319,319,384,384,384,384,384,384
1588,255,352,384,384,384,384,384,384,384
1589,448,451,463,455,455,462,480,463,480
1590,543,543,543,543,537,540,543,540,543
1591,639,636,625,611,608,608,608,575,608
1592,639,639,632,624,624,624,608,611,608
1593,624,575,575,575,575,575,572,572,568
1594,480,480,480,480,480,480,480,480,480
1595,384,384,391,399,399,399,412,415,399
1596,319,384,384,384,384,385,391,391,391
1597,384,384,391,399,399,399,412,414,415
1598,512,512,512,512,512,512,512,512,512
1599,639,636,624,624,608,608,608,608,608
1600,768,704,639,639,639,639,639,639,639
1601,639,639,624,624,611,608,608,608,608
1602,463,463,451,455,480,463,463,480,455
1603,255,255,255,255,319,319,319,319,319
1604,224,255,255,255,255,255,255,319,319
1605,255,319,384,384,384,384,385,384,387
1606,448,448,455,463,455,463,480,455,480
1607,575,575,574,575,568,575,568,563,572
1608,768,704,671,704,639,671,639,639,639
1609,768,671,639,639,639,639,636,639,636
1610,511,511,497,496,508,497,504,504,496
1611,319,384,384,384,384,384,384,384,384
1612,224,255,255,255,255,255,255,255,255
1613,248,255,255,319,319,319,319,319,352
1614,391,399,423,448,448,448,448,448,448
1615,575,568,572,575,561,563,543,572,560
1616,768,704,671,639,639,639,639,639,639
1617,704,639,639,639,639,633,632,632,624
1618,480,480,463,463,480,480,481,480,480
1619,241,255,255,255,255,255,319,255,319
1620,127,192,224,231,248,254,255,255,255
1621,255,255,384,384,384,384,384,384,384
1622,575,543,574,568,568,560,543,568,543
1623,768,704,704,639,671,639,639,639,639
1624,768,768,705,704,704,671,671,639,639
1625,639,639,609,608,608,608,608,575,575
1626,504,505,483,487,486,496,497,487,497
1627,384,384,384,387,391,391,399,399,415
1628,255,255,319,319,319,352,384,384,384
1629,384,384,399,399,415,415,415,415,415
1630,560,540,543,543,543,543,537,540,527
1631,716,671,639,639,639,639,638,636,627
1632,704,639,639,638,636,634,626,624,624
1633,511,543,511,511,511,511,511,511,511
1634,384,387,399,399,399,412,415,415,448
1635,255,319,384,384,384,384,384,384,384
1636,352,384,387,391,391,399,399,399,399
1637,512,512,512,512,512,512,512,512,512
1638,575,575,568,568,572,568,561,543,543
1639,624,608,575,575,575,575,575,575,575
1640,543,543,540,540,527,527,536,536,527
1641,463,463,480,480,463,480,480,480,480
1642,448,448,455,455,455,455,462,463,463
1643,415,415,448,448,448,448,448,448,448
1644,391,399,415,415,415,415,448,448,448
1645,387,391,415,415,415,415,415,448,448
1646,448,451,455,463,463,480,480,463,463
1647,568,568,543,543,543,543,543,543,542
1648,632,624,575,575,575,575,575,575,575
1649,511,510,504,505,504,504,504,510,508
1650,319,319,384,384,384,384,384,387,391
1651,255,255,319,319,319,319,352,384,384
1652,319,319,384,384,384,384,384,384,384
1653,449,512,480,480,480,512,512,463,512
1654,568,568,543,543,543,543,543,542,543
1655,624,611,575,575,575,575,575,575,575
1656,575,575,561,560,543,560,543,560,543
1657,510,504,504,504,499,504,499,505,504
1658,480,463,480,480,480,480,480,480,480
1659,399,412,415,448,448,448,448,448,448
1660,384,384,391,391,391,399,399,399,399
1661,384,384,385,391,391,399,399,399,399
1662,448,448,448,448,451,455,455,455,455
1663,575,563,561,543,543,560,543,543,543
1664,639,627,608,608,575,608,608,575,575
1665,543,511,511,511,527,511,511,527,511
1666,384,384,384,391,391,384,387,387,399
1667,192,227,255,255,255,255,255,255,255
1668,252,255,255,255,319,319,319,319,319
1669,448,448,512,512,451,463,512,463,451
1670,608,575,575,575,575,575,575,575,568
1671,704,639,639,639,639,639,639,639,632
1672,608,575,575,574,569,568,563,560,568
1673,412,415,448,448,448,415,448,415,448
1674,255,319,352,384,384,384,384,384,384
1675,319,352,384,384,384,384,384,384,384
1676,384,384,391,399,399,414,415,415,399
1677,399,399,448,448,448,448,448,448,448
1678,512,512,483,483,512,512,512,512,512
1679,543,543,540,536,527,540,540,527,540
1680,540,527,524,519,519,511,511,511,527
1681,399,415,448,448,448,415,415,448,448
1682,255,255,319,319,319,319,319,384,352
1683,255,319,384,384,384,384,384,384,384
1684,415,448,448,448,448,448,449,448,448
1685,543,527,527,527,527,542,542,527,527
1686,575,575,569,568,568,572,572,560,568
1687,540,511,511,511,511,511,511,511,511
1688,508,508,508,504,504,497,499,504,497
1689,519,519,519,512,512,512,512,512,512
1690,568,543,543,543,543,540,540,540,527
1691,542,527,511,526,519,511,511,511,524
1692,480,480,480,480,480,480,480,480,483
1693,399,415,415,448,448,448,448,448,448
1694,391,399,415,415,448,448,448,448,448
1695,448,448,451,451,451,451,455,455,455
1696,515,513,519,512,512,515,513,512,512
1697,568,543,543,543,542,543,540,540,536
1698,568,543,543,543,542,542,540,537,540
1699,508,497,496,497,504,496,496,497,504
1700,451,455,455,463,480,463,463,480,480
1701,415,448,448,448,448,448,448,448,449
1702,448,451,455,455,455,463,463,463,480
1703,480,480,483,483,481,483,483,483,487
1704,526,515,519,513,512,512,512,512,512
1705,519,512,518,513,511,510,511,510,510
1706,510,504,508,508,504,504,504,504,505
1707,480,480,480,480,481,480,480,480,481
1708,455,462,463,480,480,480,480,480,480
1709,512,512,512,496,512,512,512,512,512
1710,480,480,480,480,481,480,483,483,480
1711,415,415,448,448,448,448,448,448,448
1712,399,415,448,448,448,448,448,448,448
1713,399,412,415,448,448,448,448,448,448
1714,415,415,448,448,448,448,448,448,448
1715,512,512,512,512,512,512,512,512,512
1716,510,508,508,497,504,504,497,504,504
1717,480,480,480,480,481,480,481,483,481
1718,415,448,448,448,448,448,451,449,448
1719,448,448,448,449,451,449,455,455,451
1720,480,480,480,480,480,480,483,480,480
1721,543,540,527,526,524,524,524,526,527
1722,543,543,543,527,527,527,527,527,527
1723,527,524,524,511,511,511,511,511,511
1724,463,463,480,480,480,480,480,480,480
1725,448,448,448,448,451,448,451,449,449
1726,480,480,480,480,480,480,480,480,480
1727,463,463,480,480,480,480,480,480,480
1728,415,448,448,448,448,448,449,448,449
1729,448,448,448,448,448,448,448,448,449
1730,448,455,463,455,455,463,463,463,463
1731,449,449,455,463,455,455,463,462,463
1732,384,384,399,414,412,399,415,414,415
1733,255,319,352,384,384,384,384,384,384
1734,384,385,399,399,415,415,415,415,415
1735,512,512,512,512,512,512,512,512,512
1736,543,543,543,527,527,537,527,527,527
1737,575,575,570,563,543,560,543,543,543
1738,543,537,511,527,527,511,527,511,527
1739,415,448,415,448,448,448,448,448,448
1740,255,255,255,319,319,319,384,319,384
1741,195,231,255,255,255,255,255,255,255
1742,319,352,384,384,384,384,384,387,385
1743,543,540,543,527,536,543,527,542,527
1744,639,639,632,624,608,614,608,608,608
1745,575,568,543,543,543,543,543,543,543
1746,384,387,387,399,399,399,415,399,415
1747,192,224,243,255,255,255,255,255,255
1748,127,193,227,252,255,255,255,255,255
1749,384,384,399,399,399,415,399,415,414
1750,608,575,575,569,575,575,568,575,561
1751,768,704,639,639,639,639,639,639,636
1752,639,624,575,575,575,575,575,575,575
1753,480,480,480,480,480,480,483,480,481
1754,352,384,384,384,385,385,391,387,399
1755,319,384,384,384,384,384,387,387,391
1756,462,455,480,480,480,480,463,512,480
1757,527,515,519,512,513,513,512,515,512
1758,496,496,496,487,496,496,496,496,496
1759,463,463,480,463,480,480,480,480,480
1760,391,412,415,415,448,415,448,448,448
1761,384,384,387,399,399,399,414,399,414
1762,448,448,448,448,448,448,449,449,449
1763,519,512,512,512,512,512,512,512,512
1764,483,480,480,483,481,481,483,486,483
1765,384,399,399,412,415,415,415,415,448
1766,384,384,391,399,399,399,412,412,415
1767,384,391,412,415,415,415,448,415,415
1768,448,448,449,455,455,455,455,455,455
1769,537,519,518,526,519,519,515,519,515
1770,572,543,543,543,543,543,542,542,542
1771,487,487,483,481,480,483,496,487,487
1772,319,384,384,384,384,384,385,384,384
1773,224,255,255,255,255,255,255,255,316
1774,255,319,352,384,384,384,384,384,384
1775,512,512,512,512,512,512,512,512,512
1776,632,608,575,575,575,575,575,575,575
1777,572,543,543,543,543,543,543,543,540
1778,384,387,399,412,415,448,448,415,415
1779,224,255,255,255,255,255,319,319,319
1780,127,192,231,241,252,255,255,255,255
1781,248,255,255,318,319,319,319,319,319
1782,513,515,512,512,512,512,512,512,512
1783,704,671,639,639,639,624,624,632,624
1784,704,639,639,634,632,625,624,624,624
1785,563,543,511,511,511,511,543,511,511
1786,387,391,399,412,415,448,448,415,415
1787,255,255,255,316,319,319,319,319,319
1788,192,224,255,255,255,255,255,255,255
1789,227,255,255,255,255,255,319,319,319
1790,448,448,448,448,448,448,449,455,455
1791,636,624,608,575,575,575,575,575,575
1792,704,639,639,627,624,624,624,624,624
1793,511,511,510,510,511,511,508,508,510
1794,255,255,319,352,384,384,384,384,384
1795,127,192,227,243,255,255,255,255,255
1796,127,192,224,231,252,255,255,255,255
1797,255,255,319,352,352,384,384,384,384
1798,543,543,542,543,527,527,543,536,543
1799,768,768,704,704,639,639,671,639,639
1800,704,639,639,632,624,624,624,609,624
1801,448,448,448,448,449,449,448,448,448
1802,255,255,255,255,319,319,319,319,319
1803,225,255,255,255,255,255,255,319,255
1804,319,352,384,384,384,384,385,385,385
1805,448,448,448,448,448,448,455,449,451
1806,455,455,455,463,455,463,480,463,480
1807,414,412,448,423,415,448,448,448,448
1808,352,384,384,384,385,387,387,391,391
1809,255,255,319,319,352,384,352,384,384
1810,312,319,384,384,384,384,384,384,384
1811,512,512,463,480,480,512,512,512,512
1812,626,608,575,575,575,575,575,575,572
1813,575,575,568,568,560,560,543,543,543
1814,385,391,415,399,415,448,448,415,448
1815,255,255,319,319,352,384,384,384,384
1816,384,384,391,391,399,399,399,412,412
1817,572,543,540,543,543,527,527,543,527
1818,768,704,639,639,639,639,639,639,634
1819,639,632,608,608,575,575,575,575,575
1820,384,391,412,399,399,415,415,399,415
1821,199,248,255,255,255,255,255,255,319
1822,255,255,319,319,352,384,384,384,384
1823,519,512,512,512,512,512,512,512,512
1824,768,704,639,671,639,639,639,639,639
1825,716,671,639,639,639,632,625,624,624
1826,480,480,480,480,480,480,480,480,480
1827,224,255,255,255,255,255,319,316,255
1828,192,225,255,255,255,255,255,255,255
1829,352,384,384,384,384,387,391,391,391
1830,575,560,543,561,543,543,543,543,543
1831,768,671,639,639,639,632,632,633,632
1832,671,639,625,624,624,608,608,608,608
1833,504,504,504,496,504,496,496,487,496
1834,352,384,387,385,391,399,399,391,399
1835,255,255,352,384,384,384,384,384,384
1836,384,384,391,391,399,412,399,414,412
1837,542,515,519,519,512,513,512,515,512
1838,575,561,543,543,543,543,543,543,543
1839,508,497,496,496,497,496,496,496,496
1840,415,448,448,448,448,448,448,448,448
1841,319,384,384,384,391,391,391,391,399
1842,319,384,384,384,384,384,384,387,387
1843,448,448,448,448,448,448,448,451,448
1844,512,512,512,512,496,512,512,512,512
1845,463,463,463,480,463,480,480,480,480
1846,480,480,480,480,480,480,480,480,480
1847,519,512,512,512,512,512,512,512,512
1848,575,575,572,560,568,543,543,543,543
1849,575,572,568,543,543,543,543,543,543
1850,511,508,505,504,499,504,504,504,504
1851,391,399,415,415,415,448,448,448,448
1852,352,384,384,387,387,391,399,391,399
1853,384,387,391,399,412,415,415,415,415
1854,480,463,480,480,480,480,480,480,480
1855,575,569,572,560,543,543,543,543,543
1856,574,543,543,543,543,543,543,543,543
1857,448,449,455,455,451,455,463,455,455
1858,384,384,385,391,391,399,399,399,399
1859,384,384,384,387,391,399,391,391,399
1860,384,384,384,384,385,391,385,387,391
1861,384,384,387,391,391,399,391,399,399
1862,399,399,448,415,415,448,448,448,448
1863,512,512,512,512,512,512,512,512,512
1864,624,575,575,575,575,575,575,575,575
1865,608,575,575,575,572,575,575,568,563
1866,480,480,463,480,480,480,480,480,480
1867,384,384,384,384,385,391,387,387,391
1868,255,319,384,384,384,384,384,384,384
1869,255,319,352,384,384,384,384,384,384
1870,319,352,384,384,384,384,384,387,387
1871,448,448,455,455,455,455,463,463,463
1872,560,543,543,543,543,543,543,540,540
1873,572,543,543,543,543,543,542,540,540
1874,448,448,448,448,448,448,448,448,448
1875,255,255,318,319,319,319,319,319,352
1876,231,255,255,255,255,255,319,319,319
1877,384,387,415,415,415,412,415,415,415
1878,575,569,574,563,561,543,543,543,560
1879,707,671,639,639,639,639,639,639,639
1880,639,639,624,608,608,608,575,575,575
1881,508,504,496,487,496,504,487,496,487
1882,319,384,384,384,384,384,384,384,384
1883,255,255,319,352,384,384,384,384,384
1884,384,384,387,391,391,391,399,399,399
1885,512,512,512,512,512,512,512,512,512
1886,575,568,569,543,543,543,543,543,543
1887,575,575,572,543,543,543,543,543,543
1888,543,543,542,527,527,527,527,527,527
1889,448,448,448,448,448,451,448,448,448
1890,316,319,352,384,384,384,384,384,384
1891,319,319,384,384,384,384,384,384,384
1892,384,384,391,391,399,399,399,399,412
1893,448,448,455,451,455,451,455,455,455
1894,512,512,512,512,512,512,512,512,512
1895,542,524,526,518,519,519,515,515,513
1896,575,568,560,543,543,543,543,543,543
1897,511,511,504,504,510,508,504,504,508
1898,391,399,399,415,415,415,415,415,448
1899,319,384,384,384,384,384,385,384,391
1900,384,384,387,391,391,391,399,399,399
1901,384,384,391,391,391,399,399,409,414
1902,384,384,399,399,399,399,399,412,415
1903,448,448,451,449,451,449,451,451,451
1904,527,512,513,512,513,512,512,512,512
1905,527,513,512,511,512,512,505,504,508
1906,415,448,448,448,448,448,448,448,448
1907,255,319,319,352,384,384,384,384,384
1908,195,248,255,255,255,255,255,255,255
1909,231,255,255,255,316,255,319,319,319
1910,399,399,415,415,448,415,448,448,448
1911,632,575,575,575,575,572,575,572,575
1912,792,768,712,704,704,671,671,639,671
1913,704,639,636,624,624,624,609,608,614
1914,415,448,448,448,448,449,448,448,448
1915,224,255,255,255,255,255,255,316,255
1916,192,231,255,255,255,255,255,255,255
1917,255,255,316,319,319,319,319,319,352
1918,384,384,399,399,415,399,415,415,415
1919,542,515,524,513,524,512,518,513,519
1920,634,608,575,575,575,575,575,575,575
1921,572,560,543,543,540,543,540,527,527
1922,387,399,399,415,415,415,415,415,415
1923,224,255,255,255,255,318,318,319,319
1924,127,192,224,231,248,255,255,255,255
1925,224,241,255,255,255,255,255,316,318
1926,512,512,512,512,512,512,512,512,512
1927,708,671,639,639,639,632,632,624,624
1928,704,639,632,632,632,625,624,608,608
1929,480,480,480,480,480,481,480,480,480
1930,255,255,319,352,352,384,384,384,384
1931,231,255,255,255,255,319,319,319,319
1932,255,319,384,352,384,384,384,384,384
1933,384,391,399,399,415,414,415,415,415
1934,415,415,448,448,448,448,448,448,448
1935,391,399,415,415,415,448,415,415,415
1936,319,319,384,384,384,384,384,384,384
1937,255,319,384,384,384,384,384,384,384
1938,448,448,448,448,448,448,451,449,451
1939,575,572,543,543,543,543,543,543,543
1940,608,575,572,568,563,560,560,560,543
1941,448,448,455,455,449,455,449,451,448
1942,224,241,255,255,255,255,255,255,255
1943,195,227,255,255,255,255,255,255,255
1944,512,512,512,512,512,512,512,512,512
1945,704,639,636,632,634,624,632,624,624
1946,768,704,639,639,639,639,639,639,639
1947,511,511,511,511,511,511,511,511,511
1948,319,319,384,384,384,384,384,384,384
1949,224,240,255,255,255,255,255,255,255
1950,312,319,352,384,384,384,384,384,384
1951,512,512,512,512,512,512,512,512,512
1952,632,611,575,575,575,575,575,575,575
1953,671,639,624,624,624,608,624,608,608
1954,511,511,511,511,511,511,511,511,505
1955,319,319,384,384,384,385,384,387,384
1956,199,231,255,255,255,255,255,255,255
1957,255,255,319,319,319,384,384,384,384
1958,512,512,512,462,512,463,512,463,480
1959,632,624,575,575,575,575,575,574,575
1960,704,671,639,639,638,627,638,624,624
1961,569,543,543,511,511,511,511,511,511
1962,352,384,384,384,387,391,384,391,387
1963,231,255,255,255,255,255,316,319,319
1964,241,255,255,255,255,319,319,319,319
1965,384,384,384,387,387,387,399,391,399
1966,527,527,512,519,512,512,527,512,518
1967,575,575,560,568,543,543,568,543,543
1968,527,511,511,511,511,511,511,511,508
1969,448,448,455,449,455,455,451,455,451
1970,391,391,415,412,415,415,415,415,415
1971,255,319,384,384,384,384,384,384,384
1972,255,255,319,319,384,384,384,384,384
1973,319,384,384,384,384,384,385,384,384
1974,512,480,480,512,480,480,512,512,512
1975,575,575,568,572,543,560,568,543,543
1976,639,624,608,608,575,575,575,575,575
1977,624,575,575,575,575,575,572,572,568
1978,455,455,449,448,463,455,451,455,455
1979,255,255,316,319,319,319,319,384,352
1980,241,255,255,255,255,316,319,319,319
1981,255,319,352,384,384,384,384,384,384
1982,415,415,448,448,448,448,448,448,448
1983,561,543,543,543,540,543,543,540,543
1984,575,568,560,543,543,543,543,543,543
1985,496,483,480,480,483,481,480,481,480
1986,412,415,415,415,448,448,415,448,448
1987,384,387,387,391,399,399,399,399,399
1988,384,384,384,385,391,391,391,391,391
1989,255,319,352,384,384,384,384,384,384
1990,255,255,319,352,384,384,384,384,384
1991,387,391,415,415,415,448,448,415,448
1992,512,512,512,512,512,512,512,512,512
1993,543,543,543,537,540,536,527,527,527
1994,572,560,543,543,542,542,527,536,536
1995,508,496,496,496,496,496,487,496,496
1996,384,384,385,391,399,391,399,412,399
1997,255,255,255,255,319,319,319,319,319
1998,192,224,252,255,255,255,255,255,255
1999,227,255,255,255,255,316,319,319,319
2000,448,448,451,451,448,455,455,448,455
2001,639,632,614,609,575,608,575,575,575
2002,704,639,633,632,624,624,612,609,608
2003,511,504,483,487,497,496,487,497,483
2004,255,255,255,255,319,255,319,319,319
2005,120,127,192,199,224,224,227,240,231
2006,192,224,255,255,255,255,255,255,255
2007,512,512,512,512,512,512,512,512,512
2008,768,704,639,639,639,639,639,636,639
2009,797,768,768,704,704,704,704,704,671
2010,704,639,632,624,624,612,608,609,608
2011,415,415,415,412,448,412,415,415,415
2012,192,199,231,241,255,252,255,255,255
2013,103,127,195,199,224,224,227,227,248
2014,255,255,319,352,319,384,384,384,384
2015,575,572,561,568,543,574,572,568,543
2016,768,704,639,639,639,639,639,639,639
2017,639,624,575,575,575,575,575,575,575
2018,451,451,451,448,455,448,448,448,455
2019,255,255,319,319,384,352,352,352,384
2020,199,231,255,255,255,255,255,255,255
