"pid","fport","type","priority","qos","len","data","pid.1","rtc_timestamp","battery_level_mv","mcu_temp_deg","period_fsm_s","period_depth_s","period_gps_s","period_status_s","period_argos_s","elect_strategy","argos_fport","crc","crc_valid","rtc_timestamp_dt","is_released","nb_profile_recorded","atmo_mean_pres","atmo_mean_temp","gps_timestamp","gps_latitude","gps_longitude","gps_ehpe","gps_ttf","gps_fixtype","gps_timestamp_dt"
"1388","211","1","2","1","21","6C0536E1D169260000007D9176449EC1C941D36690","1388","1775362358","3800.0","","","","","","","","211","36966","True","2026-04-05 04:12:38+00:00","0.0","0.0","986.2732543945312","25.219539642333984","","","","","","",""
"1390","211","1","2","1","21","6E0558E2D169260000004AAB76444638CD41D35262","1390","1775362648","3800.0","","","","","","","","211","25170","True","2026-04-05 04:17:28+00:00","0.0","0.0","986.6763916015625","25.652477264404297","","","","","","",""
"1393","211","1","2","1","21","71059AE3D16926000000F6BF7644F253D141D34CE3","1393","1775362970","3800.0","","","","","","","","211","58188","True","2026-04-05 04:22:50+00:00","0.0","0.0","986.9993896484375","26.16598892211914","","","","","","",""
"1395","211","1","2","1","21","7305B8E4D16926000000FAC976448BB3D441D33D65","1395","1775363256","3800.0","","","","","","","","211","25917","True","2026-04-05 04:27:36+00:00","0.0","0.0","987.1558837890625","26.58766746520996","","","","","","",""
"1398","211","1","2","1","21","7605FFE5D16926000000E3B976447DC4D741D346C8","1398","1775363583","3800.0","","","","","","","","211","51270","True","2026-04-05 04:33:03+00:00","0.0","0.0","986.9044799804688","26.9709415435791","","","","","","",""
"1401","211","1","2","1","21","790543E7D169260000007B837644FAA7D841D3B58D","1401","1775363907","3800.0","","","","","","","","211","36277","True","2026-04-05 04:38:27+00:00","0.0","0.0","986.0543823242188","27.082019805908203","","","","","","",""
"1403","211","1","2","1","21","7B057DE8D16926000000E05D76448A0AD841D39A11","1403","1775364221","3800.0","","","","","","","","211","4506","True","2026-04-05 04:43:41+00:00","0.0","0.0","985.466796875","27.005146026611328","","","","","","",""
"1406","211","1","2","1","21","7E05BEE9D169260000005B4D764413E6D641D304BA","1406","1775364542","3800.0","","","","","","","","211","47620","True","2026-04-05 04:49:02+00:00","0.0","0.0","985.2086791992188","26.862340927124023","","","","","","",""
"1409","211","1","2","1","21","810502EBD16926000000484976445042D541D33FB2","1409","1775364866","3800.0","","","","","","","","211","45631","True","2026-04-05 04:54:26+00:00","0.0","0.0","985.14501953125","26.657379150390625","","","","","","",""
"1411","211","1","2","1","21","830540ECD16926000000704E7644B305D441D3C5E8","1411","1775365184","3800.0","","","","","","","","211","59589","True","2026-04-05 04:59:44+00:00","0.0","0.0","985.2255859375","26.502782821655273","","","","","","",""
"1414","211","1","2","1","21","860594EDD16926000000A56A76441B87D341D3B12E","1414","1775365524","3800.0","","","","","","","","211","11953","True","2026-04-05 05:05:24+00:00","0.0","0.0","985.6663208007812","26.440969467163086","","","","","","",""
"1416","211","1","2","1","21","8805C4EED16926000000137A7644C22AD441D3B531","1416","1775365828","3800.0","","","","","","","","211","12725","True","2026-04-05 05:10:28+00:00","0.0","0.0","985.9074096679688","26.520877838134766","","","","","","",""
"1419","211","1","2","1","21","8B0508F0D1692600000052647644E0FED341D31F41","1419","1775366152","3800.0","","","","","","","","211","16671","True","2026-04-05 05:15:52+00:00","0.0","0.0","985.5675048828125","26.49945068359375","","","","","","",""
"1422","211","1","2","1","21","8E054BF1D16926000000734576442EE3D141D32CF6","1422","1775366475","3800.0","","","","","","","","211","63020","True","2026-04-05 05:21:15+00:00","0.0","0.0","985.0851440429688","26.23592758178711","","","","","","",""
"1424","211","1","2","1","21","90057EF2D169260000007E6A7644BAA6D141D3A7AA","1424","1775366782","3800.0","","","","","","","","211","43687","True","2026-04-05 05:26:22+00:00","0.0","0.0","985.6639404296875","26.206409454345703","","","","","","",""
"1427","211","1","2","1","21","9305C7F3D16926000000A8AF7644BD13D441D3385E","1427","1775367111","3800.0","","","","","","","","211","24120","True","2026-04-05 05:31:51+00:00","0.0","0.0","986.74462890625","26.5096378326416","","","","","","",""
"1430","211","1","2","1","21","960517F5D169260000000DBF7644AE3BD741D3EDCD","1430","1775367447","3800.0","","","","","","","","211","52717","True","2026-04-05 05:37:27+00:00","0.0","0.0","986.9851684570312","26.90414047241211","","","","","","",""
"1432","211","1","2","1","21","980546F6D1692600000058B27644C231D941D3ABEB","1432","1775367750","3800.0","","","","","","","","211","60331","True","2026-04-05 05:42:30+00:00","0.0","0.0","986.78662109375","27.149295806884766","","","","","","",""
"1435","211","1","2","1","21","9B057FF7D16926000000F3A27644B5E6D941D34326","1435","1775368063","3800.0","","","","","","","","211","9795","True","2026-04-05 05:47:43+00:00","0.0","0.0","986.5460815429688","27.23764991760254","","","","","","",""
"1437","211","1","2","1","21","9D05C8F8D16926000000AE9F7644C5DEDA41D3ACB4","1437","1775368392","3800.0","","","","","","","","211","46252","True","2026-04-05 05:53:12+00:00","0.0","0.0","986.4949951171875","27.358774185180664","","","","","","",""
"1440","211","1","2","1","21","A00506FAD169260000005BA37644102ADC41D32B08","1440","1775368710","3800.0","","","","","","","","211","2091","True","2026-04-05 05:58:30+00:00","0.0","0.0","986.5524291992188","27.520538330078125","","","","","","",""
"1443","211","1","2","1","21","A3054FFBD16926000000ABA476443801DF41D31094","1443","1775369039","3800.0","","","","","","","","211","37904","True","2026-04-05 06:03:59+00:00","0.0","0.0","986.5729370117188","27.875595092773438","","","","","","",""
"1445","211","1","2","1","21","A50582FCD169260000005EA376445BA4E041D3EDA8","1445","1775369346","3800.0","","","","","","","","211","43245","True","2026-04-05 06:09:06+00:00","0.0","0.0","986.5526123046875","28.080251693725586","","","","","","",""
"1448","211","1","2","1","21","A805C9FDD1692600000025A3764416CFE041D37A10","1448","1775369673","3800.0","","","","","","","","211","4218","True","2026-04-05 06:14:33+00:00","0.0","0.0","986.5491333007812","28.101116180419922","","","","","","",""
"1450","211","1","2","1","21","AA05FEFED1692600000065A976445D1EE141D330DE","1450","1775369982","3800.0","","","","","","","","211","56880","True","2026-04-05 06:19:42+00:00","0.0","0.0","986.6467895507812","28.13982582092285","","","","","","",""
"1453","211","1","2","1","21","AD053B00D2692600000036B176440666E241D33389","1453","1775370299","3800.0","","","","","","","","211","35123","True","2026-04-05 06:24:59+00:00","0.0","0.0","986.7689208984375","28.299816131591797","","","","","","",""
"1455","211","1","2","1","21","AF056B01D2692600000070BC7644F83DE441D34291","1455","1775370603","3800.0","","","","","","","","211","37186","True","2026-04-05 06:30:03+00:00","0.0","0.0","986.9443359375","28.530258178710938","","","","","","",""
"1458","211","1","2","1","21","B205B502D269260000001DBC7644D3C8E741D33804","1458","1775370933","3800.0","","","","","","","","211","1080","True","2026-04-05 06:35:33+00:00","0.0","0.0","986.9392700195312","28.973058700561523","","","","","","",""
"1461","211","1","2","1","21","B505E003D2692600000066AF7644C898E941D3527F","1461","1775371232","3800.0","","","","","","","","211","32594","True","2026-04-05 06:40:32+00:00","0.0","0.0","986.7406005859375","29.199600219726562","","","","","","",""
"1463","211","1","2","1","21","B7051C05D26926000000269E764455CCEA41D3DDC2","1463","1775371548","3800.0","","","","","","","","211","49885","True","2026-04-05 06:45:48+00:00","0.0","0.0","986.4710693359375","29.34977149963379","","","","","","",""
"1466","211","1","2","1","21","BA055306D269260000009A9E764405D8EB41D3E0AC","1466","1775371859","3800.0","","","","","","","","211","44256","True","2026-04-05 06:50:59+00:00","0.0","0.0","986.4781494140625","29.480478286743164","","","","","","",""
"1468","211","1","2","1","21","BC058807D269260000001EA27644EABEEC41D3E711","1468","1775372168","3800.0","","","","","","","","211","4583","True","2026-04-05 06:56:08+00:00","0.0","0.0","986.5330810546875","29.593219757080078","","","","","","",""
"1471","211","1","2","1","21","BF05C308D26926000000DAAC76446DE7ED41D322C2","1471","1775372483","3800.0","","","","","","","","211","49698","True","2026-04-05 07:01:23+00:00","0.0","0.0","986.7008056640625","29.738000869750977","","","","","","",""
"1474","211","1","2","1","21","C205140AD26926000000D6BD76444B69F041D35385","1474","1775372820","3800.0","","","","","","","","211","34131","True","2026-04-05 07:07:00+00:00","0.0","0.0","986.9661865234375","30.05141258239746","","","","","","",""
"1476","211","1","2","1","21","C4054C0BD269260000001AB876448AF8F241D30572","1476","1775373132","3800.0","","","","","","","","211","29189","True","2026-04-05 07:12:12+00:00","0.0","0.0","986.8765869140625","30.371356964111328","","","","","","",""
"1479","211","1","2","1","21","C7058C0CD269260000005EA47644CA60F441D337EF","1479","1775373452","3800.0","","","","","","","","211","61239","True","2026-04-05 07:17:32+00:00","0.0","0.0","986.5682373046875","30.547260284423828","","","","","","",""
"1481","211","1","2","1","21","C905BF0DD26926000000CD9B764478FEF441D36670","1481","1775373759","3800.0","","","","","","","","211","28774","True","2026-04-05 07:22:39+00:00","0.0","0.0","986.4343872070312","30.624252319335938","","","","","","",""
"1484","211","1","2","1","21","CC05FC0ED26926000000AD9B764415AAF541D3700F","1484","1775374076","3800.0","","","","","","","","211","3952","True","2026-04-05 07:27:56+00:00","0.0","0.0","986.4324340820312","30.70804786682129","","","","","","",""
"1487","211","1","2","1","21","CF053710D26926000000589476444A5CF641D3569A","1487","1775374391","3800.0","","","","","","","","211","39510","True","2026-04-05 07:33:11+00:00","0.0","0.0","986.31787109375","30.795063018798828","","","","","","",""
"1489","211","1","2","1","21","D1058811D26926000000E29176443334F841D3D8CF","1489","1775374728","3800.0","","","","","","","","211","53208","True","2026-04-05 07:38:48+00:00","0.0","0.0","986.2794189453125","31.025487899780273","","","","","","",""
"1492","211","1","2","1","21","D405B612D269260000003A8D7644B5F5F841D3E6EA","1492","1775375030","3800.0","","","","","","","","211","60134","True","2026-04-05 07:43:50+00:00","0.0","0.0","986.2066650390625","31.11997413635254","","","","","","",""
"1494","211","1","2","1","21","D6050014D26926000000C3887644A2F2F941D39DAD","1494","1775375360","3800.0","","","","","","","","211","44445","True","2026-04-05 07:49:20+00:00","0.0","0.0","986.1369018554688","31.243473052978516","","","","","","",""
"1497","211","1","2","1","21","D9053815D2692600000055917644982EFB41D3E31B","1497","1775375672","3800.0","","","","","","","","211","7139","True","2026-04-05 07:54:32+00:00","0.0","0.0","986.2708129882812","31.397750854492188","","","","","","",""
"1499","211","1","2","1","21","DB057216D26926000000939476449397FC41D3F518","1499","1775375986","3800.0","","","","","","","","211","6389","True","2026-04-05 07:59:46+00:00","0.0","0.0","986.3214721679688","31.574010848999023","","","","","","",""
"1502","211","1","2","1","21","DE05BE17D269260000006D9676444542FF41D38C35","1502","1775376318","3800.0","","","","","","","","211","13708","True","2026-04-05 08:05:18+00:00","0.0","0.0","986.3504028320312","31.907358169555664","","","","","","",""
"1504","211","1","2","1","21","E005E318D2692600000035827644CB330042D3B88E","1504","1775376611","3800.0","","","","","","","","211","36536","True","2026-04-05 08:10:11+00:00","0.0","0.0","986.0344848632812","32.05057907104492","","","","","","",""
"1507","211","1","2","1","21","E305221AD269260000006268764489560042D38AC8","1507","1775376930","3800.0","","","","","","","","211","51338","True","2026-04-05 08:15:30+00:00","0.0","0.0","985.6309814453125","32.08450698852539","","","","","","",""
"1510","211","1","2","1","21","E605761BD269260000006E5D764416260042D35769","1510","1775377270","3800.0","","","","","","","","211","26967","True","2026-04-05 08:21:10+00:00","0.0","0.0","985.4598388671875","32.037193298339844","","","","","","",""
"1512","211","1","2","1","21","E805B11CD26926000000506C76449C900042D318BB","1512","1775377585","3800.0","","","","","","","","211","47896","True","2026-04-05 08:26:25+00:00","0.0","0.0","985.6923828125","32.14122009277344","","","","","","",""
"1515","211","1","2","1","21","EB05FB1DD2692600000020847644AEA60142D3F90E","1515","1775377915","3800.0","","","","","","","","211","3833","True","2026-04-05 08:31:55+00:00","0.0","0.0","986.064453125","32.41277313232422","","","","","","",""
"1517","211","1","2","1","21","ED052B1FD2692600000088907644CC9B0242D3952E","1517","1775378219","3800.0","","","","","","","","211","11925","True","2026-04-05 08:36:59+00:00","0.0","0.0","986.25830078125","32.65214538574219","","","","","","",""
"1520","211","1","2","1","21","F0057320D26926000000258076443B7F0342D387BF","1520","1775378547","3800.0","","","","","","","","211","49031","True","2026-04-05 08:42:27+00:00","0.0","0.0","986.0022583007812","32.87424850463867","","","","","","",""
"1523","211","1","2","1","21","F305A521D269260000004D6276449EB90342D3A922","1523","1775378853","3800.0","","","","","","","","211","8873","True","2026-04-05 08:47:33+00:00","0.0","0.0","985.5359497070312","32.93126678466797","","","","","","",""
"1525","211","1","2","1","21","F505F522D269260000002B57764452E30342D32D41","1525","1775379189","3800.0","","","","","","","","211","16685","True","2026-04-05 08:53:09+00:00","0.0","0.0","985.3619995117188","32.97199249267578","","","","","","",""
"1528","211","1","2","1","21","F8052F24D26926000000B54E7644C23B0442D32DC2","1528","1775379503","3800.0","","","","","","","","211","49709","True","2026-04-05 08:58:23+00:00","0.0","0.0","985.2297973632812","33.05835723876953","","","","","","",""
"1530","211","1","2","1","21","FA056E25D269260000008E3A7644AE320442D3A880","1530","1775379822","3800.0","","","","","","","","211","32936","True","2026-04-05 09:03:42+00:00","0.0","0.0","984.9149169921875","33.04949188232422","","","","","","",""
"1533","211","1","2","1","21","FD05A726D26926000000083B764442200442D305A9","1533","1775380135","3800.0","","","","","","","","211","43269","True","2026-04-05 09:08:55+00:00","0.0","0.0","984.92236328125","33.03150177001953","","","","","","",""
"1535","211","1","2","1","21","FF05D127D26926000000B04B7644724B0442D3150C","1535","1775380433","3800.0","","","","","","","","211","3093","True","2026-04-05 09:13:53+00:00","0.0","0.0","985.1826171875","33.07367706298828","","","","","","",""
"1538","211","1","2","1","21","02062329D269260000001E6176443D8D0442D37732","1538","1775380771","3800.0","","","","","","","","211","12919","True","2026-04-05 09:19:31+00:00","0.0","0.0","985.5174560546875","33.1379280090332","","","","","","",""
"1541","211","1","2","1","21","05065C2AD2692600000036837644A6890542D3B409","1541","1775381084","3800.0","","","","","","","","211","2484","True","2026-04-05 09:24:44+00:00","0.0","0.0","986.0501708984375","33.384422302246094","","","","","","",""
"1543","211","1","2","1","21","0706A12BD2692600000046E97644168E0A42D3C797","1543","1775381409","3800.0","","","","","","","","211","38855","True","2026-04-05 09:30:09+00:00","0.0","0.0","987.6448974609375","34.638755798339844","","","","","","",""
"1546","211","1","2","1","21","0A06E42CD2692600000093497744F3061142D3EBDB","1546","1775381732","3800.0","","","","","","","","211","56299","True","2026-04-05 09:35:32+00:00","0.0","0.0","989.1495971679688","36.25678634643555","","","","","","",""
"1549","211","1","2","1","21","0D062E2ED26926000000659D774492881942D3629D","1549","1775382062","3800.0","","","","","","","","211","40290","True","2026-04-05 09:41:02+00:00","0.0","0.0","990.4592895507812","38.38336944580078","","","","","","",""
"1551","211","1","2","1","21","0F06792FD26926000000738C7744ED652242D3A40E","1551","1775382393","3800.0","","","","","","","","211","3748","True","2026-04-05 09:46:33+00:00","0.0","0.0","990.1945190429688","40.59953689575195","","","","","","",""
"1554","211","1","2","1","21","1206BE30D26926000000F80B774489AC2442D34C7B","1554","1775382718","3800.0","","","","","","","","211","31564","True","2026-04-05 09:51:58+00:00","0.0","0.0","988.18701171875","41.16849136352539","","","","","","",""
"1557","211","1","2","1","21","15061332D26926000000664676444A922342D3ED48","1557","1775383059","3800.0","","","","","","","","211","18669","True","2026-04-05 09:57:39+00:00","0.0","0.0","985.0999755859375","40.892860412597656","","","","","","",""
"1559","211","1","2","1","21","17064533D2692600000040BC75447D6B2042D3C8EF","1559","1775383365","3800.0","","","","","","","","211","61384","True","2026-04-05 10:02:45+00:00","0.0","0.0","982.94140625","40.1049690246582","","","","","","",""
"1562","211","1","2","1","21","1A069B34D269260000001A6B754498421942D32C67","1562","1775383707","3800.0","","","","","","","","211","26412","True","2026-04-05 10:08:27+00:00","0.0","0.0","981.6734619140625","38.315032958984375","","","","","","",""
"1565","211","1","2","1","21","1D06C535D269260000008E5E7544136E1342D31D79","1565","1775384005","3800.0","","","","","","","","211","31005","True","2026-04-05 10:13:25+00:00","0.0","0.0","981.4774169921875","36.85749435424805","","","","","","",""
"1567","211","1","2","1","21","1F06FD36D269260000009275754482B40F42D304A9","1567","1775384317","3800.0","","","","","","","","211","43268","True","2026-04-05 10:18:37+00:00","0.0","0.0","981.8370361328125","35.92627716064453","","","","","","",""
"1570","211","1","2","1","21","22064C38D2692600000043A87544F5F50C42D317EF","1570","1775384652","3800.0","","","","","","","","211","61207","True","2026-04-05 10:24:12+00:00","0.0","0.0","982.6290893554688","35.24019241333008","","","","","","",""
"1573","211","1","2","1","21","25069F39D26926000000D0DC7544CA8E0B42D38314","1573","1775384991","3800.0","","","","","","","","211","5251","True","2026-04-05 10:29:51+00:00","0.0","0.0","983.4501953125","34.889442443847656","","","","","","",""
"1575","211","1","2","1","21","2706E03AD26926000000D0037644C2850B42D3FFD4","1575","1775385312","3800.0","","","","","","","","211","54527","True","2026-04-05 10:35:12+00:00","0.0","0.0","984.0595703125","34.88062286376953","","","","","","",""
"1578","211","1","2","1","21","2A062F3CD26926000000EA287644D6DF0B42D35949","1578","1775385647","3800.0","","","","","","","","211","18777","True","2026-04-05 10:40:47+00:00","0.0","0.0","984.6392822265625","34.968589782714844","","","","","","",""
"1580","211","1","2","1","21","2C06613DD269260000001E3E764486970C42D321D6","1580","1775385953","3800.0","","","","","","","","211","54817","True","2026-04-05 10:45:53+00:00","0.0","0.0","984.9705810546875","35.147972106933594","","","","","","",""
"1583","211","1","2","1","21","2F06AD3ED2692600000075467644421E0D42D371F1","1583","1775386285","3800.0","","","","","","","","211","61809","True","2026-04-05 10:51:25+00:00","0.0","0.0","985.1008911132812","35.27954864501953","","","","","","",""
"1586","211","1","2","1","21","3206E33FD269260000004A4D7644F6790C42D360D0","1586","1775386595","3800.0","","","","","","","","211","53344","True","2026-04-05 10:56:35+00:00","0.0","0.0","985.2076416015625","35.119102478027344","","","","","","",""
"1588","211","1","2","1","21","34062441D26926000000BA567644842E0C42D3AB74","1588","1775386916","3800.0","","","","","","","","211","29867","True","2026-04-05 11:01:56+00:00","0.0","0.0","985.3551025390625","35.04542541503906","","","","","","",""
"1591","211","1","2","1","21","37066F42D269260000006E50764476EE0C42D31447","1591","1775387247","3800.0","","","","","","","","211","18196","True","2026-04-05 11:07:27+00:00","0.0","0.0","985.2567138671875","35.232872009277344","","","","","","",""
"1593","211","1","2","1","21","3906A443D26926000000C83C7644B3350D42D33EEA","1593","1775387556","3800.0","","","","","","","","211","59966","True","2026-04-05 11:12:36+00:00","0.0","0.0","984.94970703125","35.30244064331055","","","","","","",""
"1596","211","1","2","1","21","3C06F044D26926000000FE38764453EF0C42D35F5C","1596","1775387888","3800.0","","","","","","","","211","23647","True","2026-04-05 11:18:08+00:00","0.0","0.0","984.8905029296875","35.23371505737305","","","","","","",""
"1598","211","1","2","1","21","3E061746D26926000000084B7644F6030D42D3CAB5","1598","1775388183","3800.0","","","","","","","","211","46538","True","2026-04-05 11:23:03+00:00","0.0","0.0","985.17236328125","35.253868103027344","","","","","","",""
"1601","211","1","2","1","21","41065D47D269260000008A9B7644AA630F42D3171E","1601","1775388509","3800.0","","","","","","","","211","7703","True","2026-04-05 11:28:29+00:00","0.0","0.0","986.4302978515625","35.847328186035156","","","","","","",""
"1604","211","1","2","1","21","44069748D26926000000AD007744BB061542D347A8","1604","1775388823","3800.0","","","","","","","","211","43079","True","2026-04-05 11:33:43+00:00","0.0","0.0","988.0105590820312","37.25657272338867","","","","","","",""
"1606","211","1","2","1","21","4606D349D26926000000FE867744E8932142D38653","1606","1775389139","3800.0","","","","","","","","211","21382","True","2026-04-05 11:38:59+00:00","0.0","0.0","990.1092529296875","40.394439697265625","","","","","","",""
"1609","211","1","2","1","21","4906114BD26926000000C3D57744BEAF2C42D31B40","1609","1775389457","3800.0","","","","","","","","211","16411","True","2026-04-05 11:44:17+00:00","0.0","0.0","991.3400268554688","43.17162322998047","","","","","","",""
"1611","211","1","2","1","21","4B06484CD26926000000EA5D78443F853942D30906","1611","1775389768","3800.0","","","","","","","","211","1545","True","2026-04-05 11:49:28+00:00","0.0","0.0","993.4674072265625","46.380123138427734","","","","","","",""
"1614","211","1","2","1","21","4E06824DD26926000000FBC4784405AD4342D310D0","1614","1775390082","3800.0","","","","","","","","211","53264","True","2026-04-05 11:54:42+00:00","0.0","0.0","995.0778198242188","48.91896438598633","","","","","","",""
"1616","211","1","2","1","21","5006AD4ED26926000000B8E2784402064C42D33083","1616","1775390381","3800.0","","","","","","","","211","33584","True","2026-04-05 11:59:41+00:00","0.0","0.0","995.54248046875","51.00586700439453","","","","","","",""
"1619","211","1","2","1","21","5306F44FD26926000000328A7844E0BE5342D3640F","1619","1775390708","3800.0","","","","","","","","211","3940","True","2026-04-05 12:05:08+00:00","0.0","0.0","994.1593017578125","52.9364013671875","","","","","","",""
"1622","211","1","2","1","21","56062D51D26926000000850178447AFE5642D3D25E","1622","1775391021","3800.0","","","","","","","","211","24274","True","2026-04-05 12:10:21+00:00","0.0","0.0","992.0237426757812","53.748512268066406","","","","","","",""
"1624","211","1","2","1","21","58066D52D2692600000078787744FECF5842D39979","1624","1775391341","3800.0","","","","","","","","211","31129","True","2026-04-05 12:15:41+00:00","0.0","0.0","989.88232421875","54.20311737060547","","","","","","",""
"1627","211","1","2","1","21","5B06AC53D269260000006D0A7744886F5942D38E2D","1627","1775391660","3800.0","","","","","","","","211","11662","True","2026-04-05 12:21:00+00:00","0.0","0.0","988.1629028320312","54.358917236328125","","","","","","",""
"1629","211","1","2","1","21","5D06DD54D269260000006EC87644733E5942D3002A","1629","1775391965","3800.0","","","","","","","","211","10752","True","2026-04-05 12:26:05+00:00","0.0","0.0","987.1317138671875","54.31098556518555","","","","","","",""
"1632","211","1","2","1","21","60063156D269260000004D8676443BF55742D3A00B","1632","1775392305","3800.0","","","","","","","","211","2976","True","2026-04-05 12:31:45+00:00","0.0","0.0","986.0984497070312","53.98948287963867","","","","","","",""
"1635","211","1","2","1","21","63066157D2692600000095527644F2455642D34649","1635","1775392609","3800.0","","","","","","","","211","18758","True","2026-04-05 12:36:49+00:00","0.0","0.0","985.2903442382812","53.56830596923828","","","","","","",""
"1637","211","1","2","1","21","65069B58D26926000000B0017644361C5442D33459","1637","1775392923","3800.0","","","","","","","","211","22836","True","2026-04-05 12:42:03+00:00","0.0","0.0","984.0263671875","53.027549743652344","","","","","","",""
"1640","211","1","2","1","21","6806DF59D26926000000B6B275445AFB5042D370A6","1640","1775393247","3800.0","","","","","","","","211","42608","True","2026-04-05 12:47:27+00:00","0.0","0.0","982.7923583984375","52.245460510253906","","","","","","",""
"1642","211","1","2","1","21","6A060C5BD269260000000E6675440EAF4C42D316A3","1642","1775393548","3800.0","","","","","","","","211","41750","True","2026-04-05 12:52:28+00:00","0.0","0.0","981.5946044921875","51.17095184326172","","","","","","",""
"1645","211","1","2","1","21","6D065C5CD26926000000B05175449E1F4742D33A09","1645","1775393884","3800.0","","","","","","","","211","2362","True","2026-04-05 12:58:04+00:00","0.0","0.0","981.2763671875","49.78087615966797","","","","","","",""
"1648","211","1","2","1","21","70068D5DD269260000003D727544C8544342D3FA37","1648","1775394189","3800.0","","","","","","","","211","14330","True","2026-04-05 13:03:09+00:00","0.0","0.0","981.7849731445312","48.832794189453125","","","","","","",""
"1650","211","1","2","1","21","7206DA5ED2692600000096907544EC3B3F42D38E25","1650","1775394522","3800.0","","","","","","","","211","9614","True","2026-04-05 13:08:42+00:00","0.0","0.0","982.2591552734375","47.80851745605469","","","","","","",""
"1653","211","1","2","1","21","75060D60D269260000009D9D754410863C42D3B738","1653","1775394829","3800.0","","","","","","","","211","14519","True","2026-04-05 13:13:49+00:00","0.0","0.0","982.4627075195312","47.13092041015625","","","","","","",""
"1655","211","1","2","1","21","77064461D269260000002A93754491DE3842D3C913","1655","1775395140","3800.0","","","","","","","","211","5065","True","2026-04-05 13:19:00+00:00","0.0","0.0","982.2994384765625","46.217350006103516","","","","","","",""
"1658","211","1","2","1","21","7A069462D269260000002D607544B05B3442D31DE9","1658","1775395476","3800.0","","","","","","","","211","59677","True","2026-04-05 13:24:36+00:00","0.0","0.0","981.5027465820312","45.08953857421875","","","","","","",""
"1661","211","1","2","1","21","7D06C063D269260000003340754490843042D3D3AD","1661","1775395776","3800.0","","","","","","","","211","44499","True","2026-04-05 13:29:36+00:00","0.0","0.0","981.0031127929688","44.12945556640625","","","","","","",""
"1663","211","1","2","1","21","7F06FE64D269260000006D3D754446602D42D37A82","1663","1775396094","3800.0","","","","","","","","211","33402","True","2026-04-05 13:34:54+00:00","0.0","0.0","980.9597778320312","43.344017028808594","","","","","","",""
"1666","211","1","2","1","21","82063C66D269260000002651754462442A42D34F50","1666","1775396412","3800.0","","","","","","","","211","20559","True","2026-04-05 13:40:12+00:00","0.0","0.0","981.2679443359375","42.56678009033203","","","","","","",""
"1668","211","1","2","1","21","84067B67D2692600000008537544DD742642D3A35F","1668","1775396731","3800.0","","","","","","","","211","24483","True","2026-04-05 13:45:31+00:00","0.0","0.0","981.29736328125","41.6141242980957","","","","","","",""
"1671","211","1","2","1","21","8706CF68D26926000000E84375448AC42142D3BEB9","1671","1775397071","3800.0","","","","","","","","211","47550","True","2026-04-05 13:51:11+00:00","0.0","0.0","981.06103515625","40.441932678222656","","","","","","",""
"1674","211","1","2","1","21","8A060A6AD2692600000013317544CDCA1D42D3D56F","1674","1775397386","3800.0","","","","","","","","211","28629","True","2026-04-05 13:56:26+00:00","0.0","0.0","980.7667846679688","39.44804763793945","","","","","","",""
"1676","211","1","2","1","21","8C06556BD26926000000D60A754466D61642D361D5","1676","1775397717","3800.0","","","","","","","","211","54625","True","2026-04-05 14:01:57+00:00","0.0","0.0","980.1693115234375","37.709373474121094","","","","","","",""
"1679","211","1","2","1","21","8F06976CD269260000006DE374447AB30F42D3780F","1679","1775398039","3800.0","","","","","","","","211","3960","True","2026-04-05 14:07:19+00:00","0.0","0.0","979.5535278320312","35.925270080566406","","","","","","",""
"1682","211","1","2","1","21","9206C26DD2692600000010CE744455C10A42D31455","1682","1775398338","3800.0","","","","","","","","211","21780","True","2026-04-05 14:12:18+00:00","0.0","0.0","979.2197265625","34.68880081176758","","","","","","",""
"1684","211","1","2","1","21","9406F76ED2692600000023B874448ECA0542D38228","1684","1775398647","3800.0","","","","","","","","211","10370","True","2026-04-05 14:17:27+00:00","0.0","0.0","978.8771362304688","33.44780731201172","","","","","","",""
"1687","211","1","2","1","21","97063670D269260000008DBA7444C0C30042D38012","1687","1775398966","3800.0","","","","","","","","211","4736","True","2026-04-05 14:22:46+00:00","0.0","0.0","978.9148559570312","32.191162109375","","","","","","",""
"1690","211","1","2","1","21","9A068971D269260000009DEF744435DCF641D3E29C","1690","1775399305","3800.0","","","","","","","","211","40162","True","2026-04-05 14:28:25+00:00","0.0","0.0","979.7439575195312","30.85752296447754","","","","","","",""
"1692","211","1","2","1","21","9C06D872D269260000007E3475443AB4EE41D39A87","1692","1775399640","3800.0","","","","","","","","211","34714","True","2026-04-05 14:34:00+00:00","0.0","0.0","980.8201904296875","29.838001251220703","","","","","","",""
"1695","211","1","2","1","21","9F060974D269260000009E6275448D65E941D33BAD","1695","1775399945","3800.0","","","","","","","","211","44347","True","2026-04-05 14:39:05+00:00","0.0","0.0","981.5408935546875","29.174585342407227","","","","","","",""
"1697","211","1","2","1","21","A1063975D269260000001E8A75441D85E441D3A532","1697","1775400249","3800.0","","","","","","","","211","12965","True","2026-04-05 14:44:09+00:00","0.0","0.0","982.1580810546875","28.56499671936035","","","","","","",""
"1700","211","1","2","1","21","A4067E76D2692600000060B47544965FDF41D3F07D","1700","1775400574","3800.0","","","","","","","","211","32240","True","2026-04-05 14:49:34+00:00","0.0","0.0","982.818359375","27.921672821044922","","","","","","",""
