time,water-temperature,dive-depth,dive-max-depth,dive-mean-depth,dive-duration,profile_tstep_s,is_consecutive
2022-01-11 05:29:12.715000+00:00,2765.0,"[6.6, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.3, 7.3, 7.3, 7.3, 3.7, 0.0, 0.0, 0.0]",7.3,7.041176470588235,1950.0,105.0,True
2022-01-11 06:00:04.710000+00:00,2769.0,"[6.1, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 5.1]",7.3,7.13,1769.0,90.0,False
2022-01-11 07:29:31.695000+00:00,2774.0,"[6.4, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.3, 4.4, 0.0, 0.0]",7.3,7.083333333333333,1583.0,90.0,True
2022-01-11 07:57:46.690000+00:00,2774.0,"[6.4, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.2, 7.2, 7.0, 1.8, 0.0]",7.3,6.926315789473685,1635.0,90.0,False
2022-01-11 08:56:08.681000+00:00,2779.0,"[6.1, 7.3, 7.3, 7.2, 7.2, 7.3, 7.2, 7.3, 7.2, 7.2, 7.3, 7.2, 7.2, 7.3, 7.2, 7.2, 7.2, 7.3, 4.4, 0.0]",7.3,7.031578947368421,1670.0,90.0,True
2022-01-11 09:24:34.676000+00:00,2778.0,"[6.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 5.0, 0.0, 0.0]",7.2,7.016666666666667,1606.0,90.0,True
2022-01-11 10:00:56.670000+00:00,2775.0,"[6.5, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 4.7, 0.0, 0.0]",7.2,7.016666666666668,2088.0,105.0,True
2022-01-11 10:35:22.664000+00:00,2772.0,"[6.6, 7.2, 7.2, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.1, 7.2, 7.2, 7.2, 7.1, 7.2, 5.1, 0.0, 0.0, 0.0]",7.2,7.023529411764706,1973.0,105.0,True
2022-01-11 11:12:13.658000+00:00,2772.0,"[6.5, 7.1, 7.1, 7.1, 7.1, 7.2, 7.2, 7.1, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.1, 7.2, 7.2, 4.3, 0.0, 0.0]",7.2,6.961111111111112,2106.0,120.0,False
2022-01-11 12:22:07.647000+00:00,2776.0,"[6.6, 7.1, 7.2, 7.1, 7.1, 7.1, 7.2, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.2, 7.2, 7.2, 6.9, 1.6, 0.0]",7.2,6.800000000000001,2172.0,120.0,True
2022-01-11 12:57:40.641000+00:00,2778.0,"[6.5, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.2, 6.0, 0.0, 0.0, 0.0]",7.2,7.005882352941176,2031.0,105.0,False
2022-01-11 14:47:04.623000+00:00,2768.0,"[6.6, 7.2, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 4.8, 0.0, 0.0]",7.2,7.027777777777778,2134.0,120.0,False
2022-01-11 15:49:57.612000+00:00,2759.0,"[2.5, 2.1, 3.6, 5.5, 5.4, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.1, 0.6, 0.0]",5.5,4.778947368421052,1630.0,90.0,True
2022-01-11 16:24:06.607000+00:00,2759.0,"[4.9, 5.4, 5.4, 5.4, 5.4, 5.5, 5.4, 5.4, 5.4, 5.5, 5.4, 5.5, 5.5, 5.4, 5.5, 5.5, 3.1, 0.0, 0.0, 0.0]",5.5,5.270588235294118,1982.0,105.0,True
2022-01-11 16:56:33.602000+00:00,2759.0,"[4.8, 5.5, 5.5, 5.4, 5.5, 5.5, 5.4, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 5.5, 4.0, 0.0, 0.0, 0.0, 0.0]",5.5,5.35,1874.0,105.0,True
2022-01-11 17:29:17.596000+00:00,2769.0,"[5.9, 6.1, 8.8, 9.2, 9.2, 9.2, 9.2, 9.3, 9.3, 9.3, 9.3, 9.2, 9.2, 9.2, 9.2, 5.1, 0.0, 0.0, 0.0, 0.0]",9.3,8.54375,1891.0,105.0,True
2022-01-11 18:09:04.590000+00:00,2763.0,"[6.8, 7.2, 7.3, 7.2, 7.2, 7.3, 7.2, 7.2, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 2.4]",7.3,7.005000000000001,2313.0,120.0,True
2022-01-11 18:44:10.584000+00:00,2761.0,"[6.3, 7.2, 7.3, 7.2, 7.3, 7.2, 7.2, 7.3, 7.3, 7.3, 7.2, 7.3, 7.2, 7.3, 7.2, 7.3, 6.3, 0.0, 0.0, 0.0]",7.3,7.141176470588235,2034.0,105.0,True
2022-01-11 19:21:16.578000+00:00,2761.0,"[6.5, 7.2, 7.2, 7.3, 7.3, 7.4, 7.3, 7.3, 7.3, 7.2, 7.2, 7.3, 7.2, 7.3, 7.2, 7.3, 7.3, 6.1, 0.0, 0.0]",7.4,7.161111111111111,2153.0,120.0,True
2022-01-11 19:54:39.573000+00:00,2760.0,"[5.8, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 6.8, 0.8, 0.0, 0.0, 0.0]",7.3,6.788235294117647,1930.0,105.0,True
2022-01-11 20:32:53.566000+00:00,2759.0,"[6.5, 7.2, 7.2, 7.2, 7.2, 7.3, 7.2, 7.3, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.3, 7.3, 4.8, 0.0]",7.3,7.0578947368421066,2211.0,120.0,True
2022-01-11 21:20:51.558000+00:00,2758.0,"[6.8, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 5.4, 0.0]",7.2,7.084210526315791,2799.0,150.0,False
2022-01-11 22:41:29.545000+00:00,2756.0,"[6.8, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 5.8, 0.0]",7.2,7.105263157894738,2247.0,120.0,True
2022-01-11 23:08:16.540000+00:00,2755.0,"[6.4, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.6, 6.6, 5.6, 0.0, 0.0, 0.0]",7.6,7.047058823529412,1527.0,90.0,True
2022-01-11 23:18:24.539000+00:00,2759.0,"[6.7, 7.5, 6.9, 7.1, 8.0, 9.0, 9.0, 9.1, 8.4, 8.7, 8.4, 8.7, 8.9, 9.0, 8.8, 8.4, 8.5, 4.9, 2.2, 0.0]",9.1,7.8,566.0,30.0,True
2022-01-11 23:43:37.535000+00:00,2751.0,"[3.5, 3.1, 4.8, 5.8, 5.8, 5.9, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 5.9, 5.8, 5.8, 5.8, 5.8, 5.8, 5.8, 3.4]",5.9,5.39,1474.0,75.0,True
2022-01-12 00:17:28.529000+00:00,2754.0,"[4.7, 6.0, 6.9, 7.0, 6.9, 7.0, 7.0, 6.9, 6.9, 6.9, 6.9, 7.0, 7.0, 7.0, 6.9, 6.9, 3.1, 0.0, 0.0, 0.0]",7.0,6.529411764705882,1964.0,105.0,True
2022-01-12 00:50:06.524000+00:00,2758.0,"[7.0, 8.3, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 8.5, 6.6, 0.0, 0.0, 0.0, 0.0]",8.5,8.274999999999999,1888.0,105.0,True
2022-01-12 01:19:42.519000+00:00,2755.0,"[4.2, 8.5, 8.6, 8.5, 8.6, 8.6, 8.7, 8.6, 8.6, 8.7, 8.6, 8.7, 8.7, 8.6, 8.7, 8.7, 8.7, 8.7, 5.7, 0.0]",8.7,8.247368421052629,1701.0,90.0,True
2022-01-12 01:32:09.517000+00:00,2750.0,"[4.9, 6.4, 6.3, 8.6, 8.9, 8.9, 8.9, 8.0, 6.4, 6.1, 6.4, 6.4, 6.5, 7.1, 3.8, 0.2, 0.0, 0.0, 0.0, 0.0]",8.9,6.4875,678.0,45.0,False
2022-01-12 01:35:08.516000+00:00,2741.0,"[0.3, 0.3, 0.2, 0.2, 0.1, 0.1, 0.3, 0.4, 0.3, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.24,148.0,15.0,True
2022-01-12 01:36:08.516000+00:00,2742.0,"[0.3, 0.3, 0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.2499999999999999,53.0,15.0,True
2022-01-12 01:37:27.516000+00:00,2744.0,"[0.4, 0.2, 0.2, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.22,72.0,15.0,True
2022-01-12 01:38:27.516000+00:00,2745.0,"[0.2, 0.2, 0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,52.0,15.0,True
2022-01-12 02:01:03.512000+00:00,2770.0,"[10.5, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.0, 13.1, 11.2, 13.1, 13.6, 13.7, 13.6, 13.6, 12.3, 6.7, 0.0, 0.0]",13.7,12.522222222222222,1346.0,75.0,False
2022-01-12 02:03:50.511000+00:00,2756.0,"[0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.1666666666666666,32.0,15.0,False
2022-01-12 02:10:30.510000+00:00,2753.0,"[0.1, 0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.125,50.0,15.0,False
2022-01-12 02:17:33.509000+00:00,2753.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,16.0,15.0,True
2022-01-12 02:19:44.509000+00:00,2751.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,12.0,15.0,True
2022-01-12 02:24:02.508000+00:00,2750.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,8.0,15.0,True
2022-01-12 02:26:48.508000+00:00,2750.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,12.0,15.0,True
2022-01-12 02:29:15.507000+00:00,2750.0,"[1.3, 1.0, 0.2, 0.2, 0.0, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.3,0.56,85.0,15.0,True
2022-01-12 02:29:43.508000+00:00,2751.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,6.0,15.0,False
2022-01-12 02:30:52.272000+00:00,2752.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,6.0,15.0,True
2022-01-12 02:31:28.507000+00:00,2753.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,16.0,15.0,True
2022-01-12 02:33:01.507000+00:00,2754.0,"[0.2, 0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.1333333333333333,39.0,15.0,True
2022-01-12 02:33:36.506000+00:00,2754.0,"[0.1, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,22.0,15.0,True
2022-01-12 02:34:37.506000+00:00,2755.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,7.0,15.0,True
2022-01-12 02:35:46.506000+00:00,2755.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,23.0,15.0,False
2022-01-12 02:38:57.506000+00:00,2755.0,"[0.2, 0.2, 0.3, 0.3, 0.2, 0.1, 0.2, 0.2, 0.1, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.1909090909090909,155.0,15.0,False
2022-01-12 03:13:13.500000+00:00,2764.0,"[2.3, 2.2, 4.6, 7.2, 8.6, 10.1, 10.5, 10.6, 10.6, 10.6, 10.6, 10.6, 10.5, 10.6, 10.6, 10.6, 10.2, 4.6, 0.5, 0.0]",10.6,8.215789473684211,815.0,45.0,False
2022-01-12 04:22:45.489000+00:00,2771.0,"[10.0, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 12.2, 8.1, 0.0, 0.0]",12.2,11.85,2144.0,120.0,True
2022-01-12 04:23:18.489000+00:00,2751.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,9.0,15.0,False
2022-01-12 05:41:07.476000+00:00,2762.0,"[1.6, 3.0, 3.5, 3.6, 3.9, 4.5, 6.2, 7.8, 6.3, 3.7, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",7.8,4.1,163.0,15.0,False
2022-01-12 07:37:51.457000+00:00,2757.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,4.0,15.0,True
2022-01-12 08:08:33.452000+00:00,2777.0,"[7.9, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.6, 9.1, 1.8, 0.0, 0.0, 0.0, 0.0]",9.6,8.975,1818.0,105.0,False
2022-01-12 08:28:09.449000+00:00,2771.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,3.0,15.0,True
2022-01-12 08:28:24.449000+00:00,2772.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,8.0,15.0,False
2022-01-12 10:15:15.431000+00:00,2775.0,"[6.6, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 1.9, 0.0, 0.0, 0.0, 0.0]",7.2,6.83125,1832.0,105.0,True
2022-01-12 10:46:45.426000+00:00,2774.0,"[6.5, 7.2, 7.2, 7.2, 7.1, 7.2, 7.2, 7.2, 7.1, 7.2, 7.1, 7.2, 7.2, 7.2, 6.3, 0.1, 0.0, 0.0, 0.0, 0.0]",7.2,6.6375,1801.0,105.0,False
2022-01-12 11:19:10.421000+00:00,2765.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,11.0,15.0,True
2022-01-12 11:19:39.420000+00:00,2768.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,19.0,15.0,True
2022-01-12 11:20:31.420000+00:00,2771.0,"[0.3, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.1999999999999999,45.0,15.0,False
2022-01-12 11:22:49.420000+00:00,2779.0,"[0.3, 0.2, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.1999999999999999,73.0,15.0,True
2022-01-12 11:23:19.420000+00:00,2783.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,20.0,15.0,False
2022-01-12 11:47:04.416000+00:00,2782.0,"[1.9, 5.1, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 3.1, 0.0]",7.2,6.536842105263157,1379.0,75.0,True
2022-01-12 12:23:09.410000+00:00,2770.0,"[6.7, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 5.2, 0.0, 0.0]",7.1,6.972222222222221,2093.0,105.0,False
2022-01-12 12:25:22.410000+00:00,2766.0,"[0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.15,22.0,15.0,True
2022-01-12 12:25:41.410000+00:00,2769.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,9.0,15.0,True
2022-01-12 12:26:03.410000+00:00,2771.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,14.0,15.0,True
2022-01-12 12:27:04.410000+00:00,2774.0,"[0.2, 0.2, 0.2, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.175,53.0,15.0,True
2022-01-12 12:28:07.409000+00:00,2777.0,"[0.2, 0.2, 0.4, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.25,56.0,15.0,False
2022-01-12 13:33:51.399000+00:00,2773.0,"[6.0, 7.2, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 5.2, 0.0, 0.0, 0.0]",7.2,6.929411764705883,2021.0,105.0,True
2022-01-12 14:07:33.393000+00:00,2774.0,"[6.4, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.2, 7.1, 6.9, 1.1, 0.0, 0.0, 0.0]",7.2,6.699999999999999,1930.0,105.0,True
2022-01-12 14:44:17.387000+00:00,2774.0,"[6.6, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.1, 7.2, 7.1, 7.1, 7.2, 7.1, 7.2, 7.2, 4.0, 0.0, 0.0]",7.2,6.922222222222223,2109.0,120.0,True
2022-01-12 15:16:28.382000+00:00,2774.0,"[5.8, 7.2, 7.1, 7.2, 7.2, 7.1, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 3.3, 0.0, 0.0, 0.0, 0.0]",7.2,6.85625,1843.0,105.0,False
2022-01-12 15:31:19.379000+00:00,2769.0,"[0.3, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.3,10.0,15.0,True
2022-01-12 15:33:07.379000+00:00,2769.0,"[0.2, 0.2, 0.2, 0.2, 0.1, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.1833333333333333,94.0,15.0,False
2022-01-12 15:39:55.378000+00:00,2768.0,"[0.4, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.4,0.25,18.0,15.0,False
2022-01-12 15:57:18.375000+00:00,2771.0,"[0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,11.0,15.0,True
2022-01-12 15:57:54.375000+00:00,2771.0,"[0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.1,0.1,8.0,15.0,False
2022-01-12 16:00:40.375000+00:00,2771.0,"[0.2, 0.2, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.2,0.2,29.0,15.0,False
2022-01-12 16:05:45.374000+00:00,2771.0,"[0.3, 0.1, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.3,0.2,18.0,15.0,False
2022-01-12 17:35:39.358000+00:00,2775.0,"[3.1, 5.5, 6.6, 6.5, 6.5, 6.5, 6.4, 6.6, 6.4, 6.3, 6.3, 6.4, 6.1, 6.2, 6.0, 5.7, 3.3, 1.2, 0.0, 0.0]",6.6,5.644444444444444,540.0,30.0,True
2022-01-12 17:50:58.356000+00:00,2770.0,"[2.7, 3.6, 5.4, 5.1, 5.7, 3.9, 3.9, 5.1, 5.1, 4.1, 4.4, 4.5, 4.8, 3.4, 3.7, 5.2, 4.4, 4.1, 2.9, 1.4]",5.7,4.17,884.0,45.0,True
2022-01-12 17:56:15.355000+00:00,2764.0,"[1.4, 1.6, 1.6, 1.6, 1.9, 1.8, 1.5, 1.4, 1.5, 1.1, 0.4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1.9,1.4363636363636365,310.0,30.0,True
2022-01-12 18:19:16.351000+00:00,2771.0,"[2.2, 3.4, 3.5, 5.7, 5.8, 6.4, 7.3, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 7.4, 4.6, 0.0, 0.0]",7.4,6.272222222222222,1339.0,75.0,True
2022-01-12 18:56:02.345000+00:00,2771.0,"[6.8, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 6.0, 0.0, 0.0]",7.3,7.199999999999999,2130.0,120.0,True
2022-01-12 19:22:09.340000+00:00,2771.0,"[6.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.4, 7.4, 7.4, 7.3, 7.3, 4.7]",7.4,7.135000000000001,1490.0,75.0,True
2022-01-12 19:56:10.335000+00:00,2770.0,"[6.8, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 4.5, 0.0, 0.0, 0.0]",7.3,7.105882352941176,1968.0,105.0,True
2022-01-12 20:28:01.330000+00:00,2770.0,"[6.8, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 3.7, 0.0, 0.0, 0.0, 0.0]",7.3,7.043749999999999,1843.0,105.0,True
2022-01-12 21:02:04.324000+00:00,2769.0,"[6.8, 7.3, 7.3, 7.2, 7.2, 7.2, 7.2, 7.2, 7.3, 7.2, 7.2, 7.2, 7.2, 7.3, 7.3, 7.3, 5.6, 0.0, 0.0, 0.0]",7.3,7.117647058823529,1980.0,105.0,False
2022-01-12 22:19:24.311000+00:00,2768.0,"[6.6, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.3, 7.2, 7.3, 7.2, 7.2, 7.3, 7.2, 7.3, 7.3, 7.3, 5.1, 0.0]",7.3,7.126315789473685,2255.0,120.0,True
2022-01-12 22:56:51.305000+00:00,2767.0,"[6.7, 7.3, 7.3, 7.2, 7.2, 7.2, 7.2, 7.3, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.2, 7.3, 7.2, 6.7, 0.9, 0.0]",7.3,6.836842105263158,2168.0,120.0,True
