index,salt-9gpl-freq-131khz,salt-13gpl-freq-131khz,salt-17gpl-freq-131khz,salt-21gpl-freq-131khz,salt-24gpl-freq-131khz,salt-28gpl-freq-131khz,salt-32gpl-freq-131khz,salt-36gpl-freq-131khz,salt-40gpl-freq-131khz
2427,255,384,384,384,384,384,384,384,384
2428,255,255,319,352,352,384,384,399,384
2429,387,384,399,399,412,399,415,463,415
2430,512,512,512,480,512,480,512,542,480
2431,624,575,575,568,568,560,561,626,568
2432,768,671,639,639,639,639,638,624,639
2433,632,639,624,624,608,608,575,510,608
2434,448,480,480,480,480,480,480,384,480
2435,255,255,319,319,319,352,384,319,352
2436,255,255,255,255,319,319,319,384,319
2437,391,384,391,399,399,399,412,512,415
2438,543,515,518,519,519,515,512,608,515
2439,768,639,639,639,637,632,624,639,624
2440,768,704,671,671,639,639,639,624,639
2441,638,639,624,611,608,608,608,511,575
2442,487,511,510,510,510,511,511,415,511
2443,255,384,384,384,384,384,391,319,387
2444,224,255,255,255,255,255,255,319,255
2445,255,255,255,255,255,319,319,412,319
2446,512,415,448,448,448,448,448,543,448
2447,639,608,575,575,575,575,572,636,572
2448,768,704,639,639,639,639,639,639,638
2449,671,704,639,639,639,639,638,543,632
2450,463,511,504,504,510,499,511,387,510
2451,255,319,319,352,384,384,384,255,384
2452,195,224,255,255,255,255,255,319,255
2453,255,255,319,319,319,319,319,449,384
2454,542,512,512,512,512,512,512,624,512
2455,768,704,671,639,639,639,639,768,638
2456,896,826,776,768,768,768,768,768,768
2457,783,783,768,768,768,712,716,575,704
2458,508,511,511,511,511,511,511,385,511
2459,248,255,319,319,384,319,319,255,384
2460,254,255,255,255,255,255,255,391,319
2461,448,399,415,448,448,448,448,542,448
2462,633,575,575,575,568,572,575,624,543
2463,704,639,639,639,632,632,639,639,624
2464,768,704,639,639,639,639,639,624,638
2465,636,639,624,609,608,608,608,511,608
2466,463,504,496,496,504,496,496,448,504
2467,399,415,448,415,448,448,448,448,448
2468,399,415,448,415,448,448,448,449,448
2469,448,448,449,451,451,451,455,512,455
2470,519,512,512,512,512,512,512,543,512
2471,639,575,575,575,575,575,575,624,575
2472,712,671,639,639,639,636,639,608,633
2473,624,632,608,608,608,575,575,511,575
2474,511,511,511,511,511,511,511,480,511
2475,415,448,455,448,455,455,451,415,451
2476,384,384,391,391,399,399,399,448,412
2477,455,448,448,448,448,448,455,512,449
2478,575,543,527,536,527,527,537,575,527
2479,639,632,608,608,575,575,608,575,575
2480,575,608,575,575,575,574,575,511,575
2481,480,510,511,508,511,504,504,448,508
2482,384,391,415,415,448,415,415,399,448
2483,384,384,391,391,399,399,399,448,399
2484,448,448,448,448,448,448,448,480,448
2485,512,483,480,483,480,483,496,515,481
2486,574,543,536,540,527,527,540,575,527
2487,639,639,611,612,608,608,608,636,575
2488,768,704,639,639,639,639,639,608,634
2489,575,608,575,575,575,575,575,511,575
2490,483,496,504,497,504,497,497,455,504
2491,399,415,448,448,448,448,448,415,448
2492,384,384,385,387,391,399,399,448,399
2493,512,448,449,451,455,455,462,518,455
2494,575,568,543,543,543,543,543,575,543
2495,639,639,632,624,624,609,609,575,608
2496,575,608,575,575,575,575,575,511,575
2497,480,504,497,497,504,504,504,448,508
2498,384,385,391,399,399,414,415,399,415
2499,384,384,384,387,391,391,399,448,399
2500,448,415,448,448,448,448,448,512,448
2501,542,515,513,512,515,512,518,543,512
2502,575,574,568,560,561,543,560,543,543
2503,575,575,568,563,563,543,561,527,543
2504,505,511,511,511,511,511,511,480,511
2505,451,455,480,480,480,480,480,451,480
2506,415,415,448,448,448,448,448,451,448
2507,451,448,449,451,455,455,462,480,463
2508,512,480,480,480,483,512,496,512,483
2509,527,513,512,512,512,511,519,527,512
2510,568,543,543,543,543,543,543,519,540
2511,487,504,511,510,504,508,508,451,504
2512,391,414,448,448,448,448,448,415,448
2513,384,387,399,399,412,414,415,415,415
2514,384,384,399,399,399,412,415,448,415
2515,448,415,448,448,448,448,448,480,448
2516,483,512,480,480,480,480,487,512,480
2517,515,497,512,512,512,512,512,527,512
2518,575,561,543,543,543,543,543,575,543
2519,639,624,608,575,575,575,575,575,575
2520,575,575,575,575,568,568,568,540,561
2521,542,543,540,537,511,527,511,508,527
2522,480,497,496,497,496,496,496,455,496
2523,415,448,448,448,448,448,448,451,448
2524,480,448,455,455,463,463,480,512,463
2525,543,519,519,515,519,518,524,527,519
2526,560,543,543,540,536,536,542,543,540
2527,575,575,568,560,543,543,543,543,543
2528,574,572,568,560,543,543,543,542,543
2529,543,543,543,542,527,527,527,504,527
2530,455,483,480,480,480,480,480,455,480
2531,415,448,448,448,448,448,448,448,448
2532,391,399,414,415,415,448,448,448,448
2533,455,448,448,449,455,455,455,512,462
2534,513,512,512,512,512,512,512,508,512
2535,527,512,512,519,511,512,512,527,511
2536,575,543,543,543,543,543,543,560,540
2537,608,575,575,575,568,568,568,568,543
2538,608,575,575,572,569,568,568,543,560
2539,543,560,543,543,543,543,543,483,543
2540,387,448,448,448,448,448,449,387,455
2541,255,319,352,352,384,384,384,352,384
2542,255,255,316,319,319,319,319,385,384
2543,448,387,399,412,412,412,415,519,415
2544,639,575,575,575,569,561,572,612,543
2545,704,639,639,639,632,627,628,575,611
2546,569,575,575,575,572,574,572,480,568
2547,384,415,448,448,448,448,448,387,449
2548,255,319,384,384,384,384,384,387,385
2549,384,384,384,384,391,391,391,448,399
2550,512,449,451,451,455,451,463,527,455
2551,639,575,575,572,575,561,574,624,543
2552,712,671,639,639,639,636,636,632,624
2553,639,639,639,638,634,627,625,561,624
2554,496,511,511,511,511,511,511,449,511
2555,384,391,412,415,415,448,415,384,448
2556,255,318,352,384,384,384,384,384,384
2557,384,384,384,385,391,391,391,451,399
2558,512,512,480,512,512,512,512,537,512
2559,624,575,568,563,572,543,563,575,543
2560,614,611,575,575,575,575,575,543,575
2561,543,561,543,543,543,543,543,511,543
2562,496,508,508,510,510,511,504,463,511
2563,384,412,415,448,448,448,448,391,448
2564,319,352,384,384,384,384,384,384,391
2565,319,319,384,384,384,384,384,415,384
2566,455,448,448,448,448,448,449,512,448
2567,575,543,540,537,540,527,537,575,527
2568,639,632,608,608,608,608,575,575,575
2569,608,608,575,575,575,575,575,537,575
2570,504,511,511,511,511,511,511,463,511
2571,387,415,448,448,448,448,448,415,448
2572,384,385,399,399,414,399,415,415,415
2573,414,399,415,415,448,415,448,480,448
2574,512,512,512,512,512,512,512,519,483
2575,543,543,527,527,527,527,527,540,526
2576,572,543,543,540,543,543,543,543,540
2577,560,543,543,543,543,543,543,508,543
2578,449,483,483,481,487,483,483,412,483
2579,255,384,384,384,384,384,384,384,384
2580,384,319,384,384,384,384,384,451,384
2581,512,512,512,480,512,512,512,543,512
2582,636,575,575,575,575,575,575,612,575
2583,671,639,639,632,624,632,624,612,624
2584,639,639,636,624,624,624,624,575,611
2585,609,608,575,575,575,575,575,563,575
2586,609,575,575,575,574,572,574,568,568
2587,575,575,568,568,560,560,560,511,543
2588,463,487,496,496,496,496,496,448,487
2589,384,387,399,412,415,415,415,415,415
2590,399,399,415,415,415,415,415,512,448
2591,568,527,524,519,519,519,524,575,519
2592,768,671,639,639,636,636,636,671,632
2593,799,776,768,768,712,706,704,704,704
2594,768,768,704,704,671,671,639,568,639
2595,480,511,511,511,511,511,511,391,511
2596,255,255,319,319,352,352,352,319,384
2597,255,255,255,255,319,318,319,415,319
2598,512,448,451,451,455,455,463,575,463
2599,768,688,639,639,639,639,639,768,639
2600,896,831,792,780,770,768,768,768,768
2601,799,799,768,768,768,768,768,608,768
2602,504,511,511,511,511,511,511,391,511
2603,231,255,255,319,319,319,319,255,319
2604,224,199,255,255,255,255,255,384,255
2605,512,415,448,448,448,448,448,575,448
2606,768,704,639,639,639,639,639,704,639
2607,799,799,768,768,768,768,768,671,768
2608,704,768,671,639,639,639,639,560,639
2609,480,511,511,511,508,510,510,412,508
2610,255,319,384,384,384,384,384,352,384
2611,255,255,319,319,319,319,319,415,352
2612,512,448,448,448,449,448,455,575,455
2613,768,639,638,626,624,624,625,704,624
2614,831,799,768,768,768,768,768,768,768
2615,829,816,768,768,768,768,768,639,768
2616,639,639,639,639,638,636,626,487,624
2617,384,415,448,448,448,448,448,319,448
2618,199,240,255,255,255,255,255,255,255
2619,255,255,255,319,319,319,319,512,319
2620,568,512,512,512,512,512,512,639,512
2621,799,768,768,704,671,704,704,768,671
2622,904,896,824,799,780,782,776,768,768
2623,776,794,768,768,768,768,768,568,704
2624,451,511,505,508,511,505,504,384,504
2625,248,255,255,319,319,319,319,255,319
2626,227,248,255,255,255,255,255,384,316
2627,384,384,384,384,384,384,387,512,391
2628,575,536,543,543,527,542,542,639,537
2629,768,704,704,704,639,639,639,768,639
2630,831,794,768,768,768,768,768,712,768
2631,768,768,712,705,704,704,704,572,671
2632,504,511,511,511,511,511,511,415,511
2633,319,384,384,384,391,385,391,384,391
2634,255,255,319,319,384,352,384,384,384
2635,384,384,384,384,385,385,391,512,391
2636,572,512,527,526,513,519,512,624,524
2637,768,671,639,639,636,639,632,639,638
2638,704,671,639,639,639,639,639,608,639
2639,624,627,608,575,575,575,575,511,575
2640,496,511,511,510,511,510,511,463,508
2641,448,451,449,451,480,455,463,448,455
2642,391,415,415,448,448,448,448,448,448
2643,385,391,415,415,415,415,448,448,448
2644,463,448,455,455,451,455,455,526,463
2645,624,560,563,543,543,543,543,624,543
2646,768,704,639,639,639,639,639,671,637
2647,788,768,768,704,704,671,671,639,639
2648,768,704,671,639,639,639,639,608,639
2649,632,632,609,608,608,608,608,543,575
2650,487,511,511,511,511,511,511,448,511
2651,319,391,399,415,415,414,415,384,448
2652,255,319,352,384,384,384,384,399,384
2653,449,399,415,415,448,448,448,542,448
2654,671,575,575,575,574,575,575,639,572
2655,828,768,768,704,704,704,704,768,639
2656,864,799,768,768,768,768,768,704,768
2657,704,768,704,671,671,639,639,511,639
2658,391,496,480,496,486,480,480,352,496
2659,193,255,255,312,255,255,316,319,319
2660,255,255,316,319,319,319,319,455,352
2661,563,512,512,512,512,512,512,608,512
2662,768,639,639,639,639,639,638,639,624
2663,768,768,704,671,639,671,639,632,639
2664,639,639,632,624,624,624,624,575,609
2665,575,608,575,575,572,575,574,543,575
2666,543,563,543,543,543,543,543,504,543
2667,455,480,483,496,496,481,481,480,487
2668,451,451,463,463,480,463,463,480,463
2669,480,463,480,480,480,480,480,480,480
2670,480,480,480,480,481,483,480,512,480
2671,568,540,537,527,527,527,527,568,536
2672,624,608,575,575,575,575,575,575,575
2673,632,632,611,608,575,575,575,568,575
2674,511,563,543,543,543,543,543,496,543
2675,448,463,480,480,480,480,480,448,480
2676,384,391,399,415,448,415,415,399,415
2677,384,384,385,391,399,399,399,448,399
2678,480,448,451,455,455,455,455,543,463
2679,639,608,575,575,572,575,575,639,575
2680,798,768,712,704,671,704,671,768,671
2681,794,783,768,768,716,768,704,634,704
2682,575,626,608,608,608,575,575,480,575
2683,387,448,448,448,455,448,451,384,451
2684,255,319,352,384,384,384,384,384,384
2685,319,319,352,384,384,384,384,448,384
2686,519,512,512,512,512,512,512,575,512
2687,704,639,624,632,615,624,608,671,608
2688,768,768,704,704,704,671,639,639,639
2689,632,639,625,626,624,614,614,511,608
2690,448,483,487,487,496,483,496,399,496
2691,255,352,384,384,384,384,391,352,387
2692,255,255,319,319,319,319,384,414,384
2693,512,448,448,448,448,448,448,572,448
2694,671,632,608,608,608,575,575,639,575
2695,768,712,671,639,639,639,639,639,639
2696,704,704,639,639,639,639,639,575,638
2697,511,575,575,572,572,568,572,496,560
2698,448,480,480,480,480,480,487,448,480
2699,384,384,399,399,414,399,415,399,415
2700,384,384,391,399,414,412,414,448,415
2701,448,448,448,448,448,448,448,512,451
2702,543,527,515,519,519,519,513,543,515
2703,575,575,560,560,543,543,543,568,543
2704,575,575,574,572,568,568,568,542,560
2705,511,540,511,511,511,511,511,496,511
2706,480,487,496,496,496,496,496,480,496
2707,448,451,455,463,480,463,480,449,463
2708,415,448,448,448,448,448,448,463,448
2709,512,462,463,463,480,480,480,527,480
2710,608,569,543,543,543,543,543,627,543
2711,768,704,639,639,639,639,639,704,639
2712,768,768,768,704,704,704,704,633,671
2713,608,636,624,608,611,608,608,481,608
2714,391,448,448,448,455,448,451,384,451
2715,255,319,384,384,384,384,384,415,384
2716,512,415,448,448,448,448,448,543,448
2717,704,625,608,608,575,575,575,704,575
2718,816,782,768,768,768,712,704,704,704
2719,704,768,704,671,639,639,639,511,639
2720,480,504,511,504,511,504,511,415,504
2721,384,384,399,399,415,412,415,415,415
2722,415,412,448,448,448,448,448,512,448
2723,519,512,512,512,512,512,512,543,512
2724,608,575,568,572,560,561,543,608,560
2725,639,638,611,624,608,608,575,624,575
2726,671,639,632,632,624,624,624,632,609
2727,708,639,639,639,638,634,636,626,632
2728,639,639,632,624,624,624,612,511,608
2729,480,511,511,511,511,511,511,448,511
2730,384,412,448,415,448,448,448,415,448
2731,384,387,412,412,415,415,415,448,448
2732,448,448,448,448,448,448,448,512,449
2733,543,518,512,512,512,512,513,575,512
2734,712,639,624,626,624,611,624,639,608
2735,768,768,704,704,671,639,671,639,639
2736,671,704,639,639,639,639,639,543,639
2737,463,511,511,511,511,511,511,415,511
2738,255,384,387,384,387,391,391,352,399
2739,255,255,319,319,319,352,319,384,384
2740,352,319,384,384,384,384,384,463,384
2741,543,512,512,512,512,512,512,611,512
2742,768,704,639,639,639,638,639,768,632
2743,896,799,768,768,768,768,768,768,768
2744,794,792,768,768,768,768,768,608,768
2745,511,575,575,575,572,575,511,448,511
2746,319,384,399,399,399,415,415,384,448
2747,255,255,319,319,319,384,384,384,384
2748,319,319,384,384,384,384,384,451,384
2749,542,512,512,512,512,512,512,608,512
2750,768,671,639,639,639,632,633,704,632
2751,831,792,768,768,768,768,768,704,768
2752,768,768,768,704,704,704,704,574,704
2753,480,511,511,511,511,511,511,399,511
2754,255,319,384,384,384,384,384,319,384
2755,224,240,255,255,255,255,255,384,255
2756,384,319,384,384,384,384,384,512,384
2757,543,515,512,512,519,512,512,575,515
2758,639,636,608,608,612,575,575,639,608
2759,768,704,639,639,639,639,639,636,639
2760,639,639,639,639,636,632,632,575,624
2761,568,575,575,568,561,568,563,511,543
2762,463,496,504,499,496,504,497,448,496
2763,319,384,399,399,399,415,399,384,412
2764,255,318,319,352,384,384,384,384,384
2765,319,319,384,384,384,384,384,448,384
2766,512,455,455,480,480,463,512,561,480
2767,638,608,575,575,575,575,575,632,575
2768,768,671,639,639,639,639,639,639,632
2769,671,671,639,639,639,639,636,543,632
2770,480,511,511,511,511,511,511,414,511
2771,255,352,384,384,384,387,384,319,387
2772,225,255,255,255,255,319,319,352,319
2773,319,255,319,352,384,384,384,512,384
2774,575,519,512,519,526,512,519,639,515
2775,799,768,704,704,704,639,671,704,639
2776,792,776,768,768,768,768,704,639,704
2777,639,671,639,639,639,639,636,543,632
2778,480,511,511,511,511,511,511,448,511
2779,319,384,387,384,384,399,391,387,399
2780,384,384,384,384,384,387,391,455,399
2781,512,512,512,512,512,512,512,543,512
2782,611,575,560,568,572,543,568,608,560
2783,704,639,632,627,632,624,624,624,612
2784,639,639,632,624,624,624,609,575,608
2785,574,575,575,572,569,572,568,504,563
2786,448,480,480,480,480,483,480,448,480
2787,384,399,415,415,415,448,448,415,448
2788,384,384,399,399,399,414,415,449,415
2789,480,449,455,455,463,463,480,513,463
2790,543,536,527,527,527,527,527,543,527
2791,568,543,543,543,543,543,543,543,542
2792,608,575,574,569,572,572,568,575,568
2793,610,608,575,575,575,575,575,568,575
2794,575,575,575,574,572,572,568,543,568
2795,543,560,543,543,543,543,543,496,543
2796,399,448,448,451,455,451,463,399,455
2797,255,319,384,384,384,384,387,384,384
2798,255,255,319,352,384,384,384,399,384
2799,448,412,415,448,448,448,448,527,448
2800,639,608,575,575,575,575,569,624,575
2801,704,671,639,639,639,636,627,575,632
2802,574,575,575,575,575,572,574,510,568
2803,448,480,480,480,480,480,483,415,480
2804,255,384,384,384,384,384,391,384,385
2805,255,255,319,352,384,384,384,399,384
2806,391,384,399,399,414,414,415,480,415
2807,527,512,512,512,512,512,512,572,512
2808,704,632,632,624,624,608,575,639,608
2809,768,768,704,671,671,639,639,639,639
2810,704,704,639,639,639,639,639,575,639
2811,510,511,511,511,511,511,511,449,511
2812,384,399,391,399,414,415,448,384,415
2813,255,255,319,352,352,384,384,384,384
2814,384,384,384,384,384,387,391,512,391
2815,543,512,519,519,518,519,512,568,518
2816,608,575,575,575,575,575,575,561,575
2817,561,568,568,543,543,543,543,511,543
2818,496,511,504,504,504,504,508,455,504
2819,384,415,415,448,448,448,448,412,448
2820,384,384,384,391,391,391,399,415,399
2821,391,391,399,415,415,415,415,480,415
2822,519,512,512,512,512,512,512,543,512
2823,608,575,574,568,568,568,563,575,568
2824,637,624,608,575,575,575,575,575,575
2825,608,608,575,575,575,575,575,511,575
2826,451,496,496,504,497,496,497,415,496
2827,319,384,384,391,391,391,399,384,391
2828,319,319,384,384,384,384,384,399,384
2829,384,384,391,391,399,399,414,448,414
2830,512,455,455,455,463,463,480,536,480
2831,575,574,543,543,543,543,543,568,543
2832,575,575,568,560,560,560,543,511,543
2833,497,511,511,511,511,511,511,463,510
2834,399,415,448,448,448,448,448,448,448
2835,415,412,448,448,448,448,448,480,448
2836,480,463,480,480,480,480,480,512,480
2837,519,512,512,512,512,512,512,543,512
2838,614,575,572,568,568,561,561,575,561
2839,639,639,611,608,608,575,575,575,575
2840,575,575,575,575,575,575,572,511,568
2841,487,504,508,508,508,508,505,496,504
2842,524,504,504,512,512,504,512,540,512
2843,575,568,543,543,543,543,543,543,543
2844,572,575,560,543,543,543,543,527,543
2845,511,527,511,519,511,524,511,519,511
2846,543,542,527,527,527,527,527,543,527
2847,575,575,572,561,561,560,563,543,560
2848,563,560,543,543,543,543,543,540,543
2849,543,543,543,540,542,540,543,527,536
2850,519,527,527,527,527,526,527,496,511
2851,480,480,483,483,483,483,496,483,480
2852,512,496,512,496,496,512,497,527,496
2853,543,543,540,540,537,527,540,543,527
2854,563,543,543,543,543,543,543,527,543
2855,543,540,527,527,527,527,527,543,527
2856,608,575,560,562,560,543,560,575,543
2857,633,624,608,575,575,575,575,574,575
2858,575,575,575,568,568,568,568,511,543
2859,511,536,537,511,511,511,511,504,526
2860,480,496,504,497,496,504,497,463,496
2861,448,448,455,455,455,455,462,480,463
2862,512,483,480,512,512,480,496,527,512
2863,575,560,543,543,543,540,543,575,543
2864,634,624,575,575,575,575,575,575,575
2865,575,575,575,569,568,572,568,511,561
2866,487,504,511,510,508,511,508,455,508
2867,399,415,448,448,448,451,448,415,448
2868,384,384,399,399,399,412,412,448,415
2869,455,448,448,448,449,448,451,527,451
2870,636,575,560,560,569,543,568,639,568
2871,798,768,704,671,704,639,671,712,671
2872,799,792,768,768,768,768,768,639,712
2873,608,639,625,624,609,624,608,496,608
2874,399,448,463,480,455,480,455,391,455
2875,255,319,384,384,384,384,384,384,384
2876,319,319,352,384,384,384,384,448,384
2877,512,448,448,448,455,448,463,568,463
2878,768,639,632,608,624,575,611,704,614
2879,826,783,768,768,768,704,705,704,704
2880,768,768,768,712,704,704,704,575,704
2881,499,511,511,561,511,511,511,448,511
2882,255,352,384,387,384,399,387,319,391
2883,224,240,255,255,255,316,316,384,319
2884,352,319,352,384,384,384,384,480,384
2885,543,512,512,512,512,512,512,575,512
2886,639,636,614,608,575,575,575,632,575
2887,768,704,671,639,639,639,639,636,639
2888,639,671,639,639,636,639,632,575,625
2889,575,575,575,575,574,575,572,504,572
2890,448,455,463,480,480,480,480,415,480
2891,384,384,391,399,412,414,415,399,415
2892,384,384,384,385,391,391,399,448,399
2893,455,448,448,449,451,448,455,512,455
2894,543,527,527,527,524,519,524,560,519
2895,632,575,575,575,575,575,575,575,569
2896,639,632,624,611,608,608,608,543,575
2897,511,511,511,511,511,511,511,455,527
2898,384,414,415,415,448,448,448,384,448
2899,255,319,352,384,384,384,384,387,384
2900,385,384,387,391,399,399,399,512,414
2901,543,512,512,512,512,512,512,560,512
2902,639,575,575,575,575,572,575,575,572
2903,639,632,624,624,608,575,575,608,575
2904,704,639,636,632,624,624,624,624,611
2905,639,639,632,624,624,624,612,568,624
2906,511,543,511,511,543,511,511,496,543
2907,451,480,480,480,481,480,480,463,487
2908,448,448,451,448,455,455,455,448,455
2909,448,448,448,448,448,448,448,483,448
2910,543,512,512,512,512,512,512,568,512
2911,638,575,575,575,575,575,575,575,572
2912,632,611,575,575,575,575,575,575,575
2913,608,575,575,575,575,575,575,543,575
2914,543,543,543,543,543,543,543,511,543
2915,511,511,511,511,511,511,511,483,511
2916,448,463,480,480,480,480,480,455,480
2917,448,448,451,455,455,455,455,463,455
2918,448,448,455,455,462,455,463,463,463
2919,455,451,455,463,463,463,463,512,463
2920,575,527,527,527,527,524,526,575,524
2921,639,624,608,608,608,575,575,624,575
2922,704,639,639,639,633,632,632,575,624
2923,575,575,575,575,575,575,575,499,575
2924,448,480,480,480,480,480,480,448,481
2925,384,399,415,415,415,448,448,399,448
2926,319,384,384,387,391,399,399,399,399
2927,384,384,387,399,399,399,412,463,415
2928,512,480,512,512,512,480,512,519,512
2929,543,527,527,527,524,519,527,527,526
2930,543,537,537,541,527,527,536,511,527
2931,496,504,504,504,499,504,504,496,504
2932,487,496,496,496,496,496,496,497,496
2933,496,496,496,496,496,497,496,515,496
2934,536,527,519,519,519,524,519,527,519
2935,527,527,526,527,526,526,519,519,526
2936,527,519,519,526,519,519,519,505,519
2937,487,496,496,496,496,496,496,483,496
2938,480,480,483,483,487,487,496,483,487
2939,480,480,480,481,481,483,487,512,483
2940,512,512,512,512,512,512,512,515,512
2941,519,515,511,515,513,515,512,519,512
2942,542,524,519,524,524,519,519,542,519
2943,561,543,543,543,543,540,542,511,542
2944,480,504,499,504,504,504,508,451,504
2945,391,415,448,448,448,448,448,448,448
2946,391,412,415,415,448,448,448,448,448
2947,399,415,415,448,448,448,448,451,448
2948,455,448,451,455,455,455,455,512,462
2949,543,519,519,527,524,518,515,542,519
2950,540,540,527,540,527,527,527,511,527
2951,496,508,504,508,504,508,510,480,504
2952,415,449,451,454,455,463,480,451,455
2953,448,448,449,451,455,455,455,512,455
2954,542,512,515,513,515,512,512,543,512
2955,575,568,568,561,563,543,543,527,543
2956,463,504,504,504,504,497,504,448,499
2957,319,384,387,391,399,399,399,384,399
2958,319,384,384,384,384,384,387,412,387
2959,387,385,399,399,415,415,415,480,415
2960,512,512,512,512,512,512,512,563,512
2961,627,575,575,575,575,572,575,575,575
2962,575,575,575,575,575,572,575,511,574
2963,480,511,508,504,505,504,508,448,505
2964,384,399,399,415,415,448,415,399,415
2965,384,387,399,399,412,415,415,455,415
2966,512,451,463,463,480,463,480,513,480
2967,543,519,526,519,519,515,524,575,519
2968,639,608,608,575,575,575,575,624,575
2969,639,639,636,624,614,611,624,608,611
2970,624,632,608,608,575,575,575,511,575
2971,496,511,511,511,511,511,511,448,511
2972,384,384,391,399,415,415,399,391,415
2973,384,384,385,391,399,399,399,480,399
2974,512,512,512,512,512,512,512,543,512
2975,608,575,575,575,568,560,568,624,568
2976,704,639,639,639,625,624,626,632,624
2977,639,639,639,632,624,624,624,575,624
2978,568,575,572,568,568,568,560,487,560
2979,448,451,455,455,480,480,463,415,480
2980,384,384,391,399,414,415,412,412,415
2981,384,384,391,399,399,399,414,448,415
2982,448,415,448,448,448,448,448,515,448
2983,575,543,543,542,527,527,542,612,536
2984,704,639,639,632,624,624,624,639,624
2985,768,704,671,639,639,639,639,608,639
2986,575,608,575,575,575,575,575,487,575
2987,448,448,455,455,480,480,463,391,480
2988,255,319,384,384,384,384,384,384,391
2989,384,352,384,384,385,384,387,448,391
2990,451,448,451,451,455,455,462,540,455
2991,575,569,568,543,543,543,543,575,543
2992,632,624,608,575,575,575,575,575,575
2993,575,575,575,575,575,575,574,543,572
2994,543,543,543,543,543,543,537,480,542
2995,414,448,448,451,455,455,455,399,463
2996,319,384,384,385,391,387,391,384,399
2997,319,352,384,384,384,384,384,414,385
2998,414,399,415,415,448,448,448,518,448
2999,608,543,543,543,543,543,543,639,542
3000,768,704,671,639,639,639,639,704,639
3001,768,768,707,704,704,704,671,624,639
3002,575,624,575,575,575,575,575,480,575
3003,391,448,448,451,455,451,448,384,455
3004,255,255,319,384,384,384,384,319,384
3005,255,255,318,319,319,319,319,415,384
3006,512,448,449,448,448,449,455,608,451
3007,768,639,639,639,637,636,639,704,632
3008,768,768,768,705,704,704,704,624,704
3009,575,632,608,608,575,575,575,480,575
3010,384,448,448,448,448,448,448,352,451
3011,195,255,255,255,319,319,319,255,319
3012,231,248,255,255,255,255,255,384,319
3013,399,384,391,391,399,399,412,515,399
3014,639,568,568,543,543,543,560,639,543
3015,788,768,704,704,639,671,671,639,639
3016,639,704,639,639,639,639,639,511,638
3017,448,499,496,504,508,499,497,399,504
3018,255,352,384,384,387,384,384,319,391
3019,227,255,255,255,319,319,319,384,319
3020,319,319,352,384,384,384,384,463,384
3021,527,512,512,512,512,512,512,560,512
3022,614,575,575,575,574,572,575,569,568
3023,575,575,575,574,574,568,572,540,568
3024,511,543,527,511,537,511,511,496,511
3025,448,480,480,480,481,480,480,448,481
3026,319,384,384,387,391,391,399,384,399
3027,255,255,319,384,384,384,384,384,384
3028,352,352,384,384,384,384,387,455,387
3029,527,512,512,512,512,512,512,572,512
3030,639,632,608,575,575,575,575,632,575
3031,712,704,639,639,639,639,639,608,639
3032,608,624,575,575,575,575,575,511,575
3033,462,496,496,496,504,496,496,448,497
3034,352,384,391,399,412,399,399,391,415
3035,384,384,387,391,391,391,399,448,399
3036,448,448,448,448,448,448,451,512,451
3037,515,512,512,512,512,512,512,543,512
3038,632,608,575,575,574,575,574,608,575
3039,671,639,627,624,624,624,611,608,624
3040,639,639,624,611,608,609,608,572,608
3041,543,575,568,568,563,560,543,480,543
3042,384,415,448,448,448,448,448,384,448
3043,255,255,319,384,384,352,384,319,384
3044,255,255,255,255,319,319,319,391,319
3045,448,399,415,415,415,448,448,527,448
3046,624,575,568,543,543,568,560,632,568
3047,768,704,639,639,639,639,639,639,639
3048,639,671,639,639,639,639,626,563,632
3049,511,511,511,511,511,511,511,480,511
3050,412,448,449,455,463,449,455,399,455
3051,255,352,384,384,385,384,387,384,387
3052,255,319,384,384,384,384,384,399,384
3053,384,384,387,391,391,399,412,480,415
3054,536,512,512,512,512,512,512,575,512
3055,671,639,614,608,609,612,608,632,608
3056,639,671,639,639,639,639,636,560,632
3057,463,511,511,511,511,511,511,399,511
3058,255,319,352,384,384,384,384,319,384
3059,241,255,255,255,318,318,319,384,319
3060,319,319,384,384,384,384,384,448,384
3061,512,512,512,512,512,512,512,543,512
3062,624,575,575,575,575,575,575,575,575
3063,639,639,632,625,611,624,612,575,609
3064,575,575,575,575,572,575,575,511,572
3065,496,511,510,511,508,508,510,480,508
3066,399,448,448,448,448,448,448,448,448
3067,399,415,415,448,448,448,448,451,448
3068,448,448,448,448,451,451,455,512,455
3069,526,512,512,512,512,512,512,526,512
3070,543,540,537,527,527,540,527,527,527
3071,543,543,543,540,540,543,536,540,536
3072,543,543,543,543,542,542,540,527,540
3073,496,511,511,511,511,511,511,455,511
3074,384,399,415,415,448,415,448,384,448
3075,255,255,319,352,384,384,384,384,384
3076,255,255,319,352,384,384,384,448,384
3077,512,448,512,451,455,463,455,543,462
3078,639,608,608,575,575,575,575,636,575
3079,768,704,639,639,639,639,639,639,639
3080,671,671,639,639,639,639,638,543,638
3081,455,511,510,505,511,504,511,399,510
3082,255,255,319,352,384,352,384,319,384
3083,248,255,255,255,255,316,319,384,319
3084,319,319,384,384,384,384,384,448,384
3085,512,455,463,463,463,512,480,527,512
3086,575,572,560,543,543,561,543,575,543
