time,rtc_timestamp_dt,atmospheric-temperature,atmospheric-pressure,battery-level-mv
1775293051,2026-04-04 08:57:31+00:00,32.330589294433594,982.5333862304688,3800.0
1775293371,2026-04-04 09:02:51+00:00,32.575416564941406,982.94140625,3800.0
1775293692,2026-04-04 09:08:12+00:00,32.948760986328125,982.9646606445312,3800.0
1775294039,2026-04-04 09:13:59+00:00,33.36693572998047,982.7198486328125,3800.0
1775294355,2026-04-04 09:19:15+00:00,33.63813018798828,982.69189453125,3800.0
1775294694,2026-04-04 09:24:54+00:00,33.60749816894531,983.3982543945312,3800.0
1775294996,2026-04-04 09:29:56+00:00,34.04768753051758,985.6016845703125,3800.0
1775295318,2026-04-04 09:35:18+00:00,37.38339614868164,989.4304809570312,3800.0
1775295642,2026-04-04 09:40:42+00:00,44.763999938964844,994.8850708007812,3800.0
1775295958,2026-04-04 09:45:58+00:00,48.66193389892578,994.0940551757812,3800.0
1775296286,2026-04-04 09:51:26+00:00,49.653907775878906,988.6676635742188,3800.0
1775296590,2026-04-04 09:56:30+00:00,48.472347259521484,983.3524169921875,3800.0
