index,time,dive-temperature,dive-depth,dive-speed
952,2025-12-12 10:02:06.521511+00:00,24.91,36.146,-0.027666666666666135
953,2025-12-12 10:02:27.050244+00:00,25.02,36.525,0.1263333333333326
953,2025-12-12 10:02:27.050244+00:00,24.79,36.589,0.021333333333333353
953,2025-12-12 10:02:27.050244+00:00,24.84,38.994,0.8016666666666671
953,2025-12-12 10:02:27.050244+00:00,24.86,39.076,0.02733333333333358
954,2025-12-12 10:02:37.727980+00:00,24.93,38.746,-0.10999999999999943
954,2025-12-12 10:02:37.727980+00:00,25.04,39.275,0.17633333333333212
954,2025-12-12 10:02:37.727980+00:00,25.08,43.817,1.5140000000000005
954,2025-12-12 10:02:37.727980+00:00,25.33,37.498999999999995,-2.1060000000000016
955,2025-12-12 10:02:58.245589+00:00,25.7,28.305999999999997,-3.0643333333333325
955,2025-12-12 10:02:58.245589+00:00,26.25,28.500999999999998,0.0650000000000001
955,2025-12-12 10:02:58.245589+00:00,26.7,28.307,-0.06466666666666636
955,2025-12-12 10:02:58.245589+00:00,26.69,20.93,-2.4589999999999996
956,2025-12-12 10:03:18.944217+00:00,25.9,19.183000000000003,-0.5823333333333321
956,2025-12-12 10:03:18.944217+00:00,25.99,15.763000000000002,-1.1400000000000006
956,2025-12-12 10:03:18.944217+00:00,25.67,17.006,0.41433333333333283
956,2025-12-12 10:03:18.944217+00:00,25.25,17.529,0.17433333333333323
957,2025-12-12 10:03:39.673683+00:00,25.89,17.81,0.09366666666666627
957,2025-12-12 10:03:39.673683+00:00,25.39,19.686,0.6253333333333337
957,2025-12-12 10:03:39.673683+00:00,25.67,19.217,-0.15633333333333374
957,2025-12-12 10:03:39.673683+00:00,24.6,18.04,-0.3923333333333332
958,2025-12-12 10:04:00.180271+00:00,25.89,19.958000000000002,0.6393333333333343
958,2025-12-12 10:04:00.180271+00:00,26.46,19.896,-0.020666666666667055
958,2025-12-12 10:04:00.180271+00:00,26.37,18.464000000000002,-0.4773333333333329
958,2025-12-12 10:04:00.180271+00:00,26.61,21.642,1.0593333333333323
959,2025-12-12 10:04:20.903742+00:00,26.67,21.57,-0.023999999999999726
959,2025-12-12 10:04:20.903742+00:00,25.91,20.752,-0.2726666666666671
959,2025-12-12 10:04:20.903742+00:00,25.46,22.054000000000002,0.43400000000000105
959,2025-12-12 10:04:20.903742+00:00,26.11,27.416999999999998,1.7876666666666654
961,2025-12-12 10:04:42.099639+00:00,26.22,27.111,-0.10199999999999913
961,2025-12-12 10:04:42.099639+00:00,25.5,27.525,0.13799999999999932
961,2025-12-12 10:04:42.099639+00:00,25.93,27.342,-0.06099999999999994
961,2025-12-12 10:04:42.099639+00:00,25.33,27.639,0.0990000000000002
962,2025-12-12 10:05:02.747351+00:00,25.16,27.451999999999998,-0.06233333333333372
962,2025-12-12 10:05:02.747351+00:00,25.67,27.057,-0.13166666666666652
962,2025-12-12 10:05:02.747351+00:00,26.49,27.174,0.03900000000000029
962,2025-12-12 10:05:02.747351+00:00,26.76,27.13,-0.014666666666666828
963,2025-12-12 10:05:23.394324+00:00,26.58,27.316999999999997,0.06233333333333254
963,2025-12-12 10:05:23.394324+00:00,25.3,27.178,-0.04633333333333193
963,2025-12-12 10:05:23.394324+00:00,25.28,27.239,0.020333333333333314
963,2025-12-12 10:05:23.394324+00:00,25.24,27.12,-0.03966666666666659
964,2025-12-12 10:05:44.086548+00:00,25.01,27.013,-0.03566666666666644
964,2025-12-12 10:05:44.086548+00:00,25.08,27.965,0.31733333333333275
964,2025-12-12 10:05:44.086548+00:00,25.23,28.021,0.01866666666666698
964,2025-12-12 10:05:44.086548+00:00,25.67,28.084,0.020999999999999613
965,2025-12-12 10:06:04.582143+00:00,26.17,28.073,-0.0036666666666664107
965,2025-12-12 10:06:04.582143+00:00,26.33,27.958000000000002,-0.03833333333333281
965,2025-12-12 10:06:04.582143+00:00,25.87,21.844,-2.0380000000000003
965,2025-12-12 10:06:04.582143+00:00,25.09,21.160999999999998,-0.2276666666666678
966,2025-12-12 10:06:25.292718+00:00,25.18,21.344,0.06100000000000113
966,2025-12-12 10:06:25.292718+00:00,25.36,22.138,0.2646666666666668
966,2025-12-12 10:06:25.292718+00:00,24.82,24.875999999999998,0.9126666666666653
966,2025-12-12 10:06:25.292718+00:00,25.04,24.85,-0.008666666666665416
967,2025-12-12 10:06:45.993742+00:00,24.0,25.128,0.09266666666666623
967,2025-12-12 10:06:45.993742+00:00,23.94,24.889,-0.07966666666666693
967,2025-12-12 10:06:45.993742+00:00,24.71,24.938000000000002,0.016333333333334348
967,2025-12-12 10:06:45.993742+00:00,25.19,24.633000000000003,-0.10166666666666657
968,2025-12-12 10:07:07.081466+00:00,24.2,24.299,-0.1113333333333344
968,2025-12-12 10:07:07.081466+00:00,24.7,21.142,-1.0523333333333333
968,2025-12-12 10:07:07.081466+00:00,24.87,21.045,-0.03233333333333258
968,2025-12-12 10:07:07.081466+00:00,25.64,20.939,-0.03533333333333388
969,2025-12-12 10:07:17.754148+00:00,27.02,20.963,0.008000000000000304
969,2025-12-12 10:07:17.754148+00:00,27.4,20.824,-0.046333333333333115
969,2025-12-12 10:07:17.754148+00:00,27.39,20.83,0.0019999999999988916
969,2025-12-12 10:07:17.754148+00:00,27.38,20.641,-0.06300000000000001
970,2025-12-12 10:07:38.248090+00:00,27.41,20.726999999999997,0.028666666666666174
970,2025-12-12 10:07:38.248090+00:00,27.43,20.500999999999998,-0.07533333333333303
970,2025-12-12 10:07:38.248090+00:00,27.43,20.423000000000002,-0.025999999999998618
970,2025-12-12 10:07:38.248090+00:00,27.44,20.631999999999998,0.06966666666666536
971,2025-12-12 10:07:58.938187+00:00,27.15,20.508000000000003,-0.041333333333331744
971,2025-12-12 10:07:58.938187+00:00,27.18,20.393,-0.038333333333333997
971,2025-12-12 10:07:58.938187+00:00,26.95,20.475,0.02733333333333358
971,2025-12-12 10:07:58.938187+00:00,26.49,19.613000000000003,-0.2873333333333328
972,2025-12-12 10:08:19.672573+00:00,26.4,23.287,1.2246666666666652
972,2025-12-12 10:08:19.672573+00:00,25.91,16.384,-2.3009999999999997
972,2025-12-12 10:08:19.672573+00:00,25.54,16.182,-0.06733333333333391
972,2025-12-12 10:08:19.672573+00:00,25.7,16.518,0.1120000000000007
973,2025-12-12 10:08:40.164873+00:00,26.52,16.308000000000003,-0.0699999999999991
973,2025-12-12 10:08:40.164873+00:00,26.5,16.545,0.07899999999999945
973,2025-12-12 10:08:40.164873+00:00,26.61,16.455,-0.030000000000001137
973,2025-12-12 10:08:40.164873+00:00,26.8,16.391,-0.021333333333333353
974,2025-12-12 10:09:00.875453+00:00,26.75,16.498,0.035666666666667624
974,2025-12-12 10:09:00.875453+00:00,26.34,16.471999999999998,-0.008666666666667785
974,2025-12-12 10:09:00.875453+00:00,26.22,16.613000000000003,0.04700000000000178
974,2025-12-12 10:09:00.875453+00:00,26.22,16.467,-0.048666666666668114
975,2025-12-12 10:09:21.562515+00:00,26.14,16.651999999999997,0.06166666666666624
975,2025-12-12 10:09:21.562515+00:00,25.88,19.855999999999998,1.0680000000000003
975,2025-12-12 10:09:21.562515+00:00,25.33,25.059,1.7343333333333344
975,2025-12-12 10:09:21.562515+00:00,25.2,18.881999999999998,-2.059000000000001
977,2025-12-12 10:09:42.541828+00:00,25.55,16.364,-0.8393333333333324
977,2025-12-12 10:09:42.541828+00:00,26.09,16.675,0.10366666666666664
977,2025-12-12 10:09:42.541828+00:00,26.46,16.463,-0.07066666666666659
977,2025-12-12 10:09:42.541828+00:00,26.7,16.499000000000002,0.012000000000000455
978,2025-12-12 10:10:03.236036+00:00,26.5,16.559,0.019999999999999574
978,2025-12-12 10:10:03.236036+00:00,24.88,20.408,1.2830000000000001
978,2025-12-12 10:10:03.236036+00:00,25.14,21.662,0.41799999999999926
978,2025-12-12 10:10:03.236036+00:00,25.68,21.458000000000002,-0.06799999999999902
979,2025-12-12 10:10:23.923090+00:00,24.73,21.633000000000003,0.05833333333333357
979,2025-12-12 10:10:23.923090+00:00,25.18,21.462,-0.057000000000000973
979,2025-12-12 10:10:23.923090+00:00,26.45,21.436,-0.0086666666666666
979,2025-12-12 10:10:23.923090+00:00,26.34,21.625999999999998,0.06333333333333258
980,2025-12-12 10:10:44.456570+00:00,26.05,21.479,-0.04899999999999949
980,2025-12-12 10:10:44.456570+00:00,25.29,21.503,0.008000000000000304
980,2025-12-12 10:10:44.456570+00:00,25.16,21.583000000000002,0.026666666666667282
980,2025-12-12 10:10:44.456570+00:00,25.41,49.16,9.192333333333332
981,2025-12-12 10:11:05.221310+00:00,25.6,42.113,-2.348999999999999
981,2025-12-12 10:11:05.221310+00:00,25.88,39.916000000000004,-0.7323333333333318
981,2025-12-12 10:11:05.221310+00:00,24.84,51.236000000000004,3.7733333333333334
981,2025-12-12 10:11:05.221310+00:00,24.25,51.147,-0.02966666666666858
982,2025-12-12 10:11:25.933145+00:00,24.26,51.097,-0.01666666666666572
982,2025-12-12 10:11:25.933145+00:00,24.26,51.123999999999995,0.008999999999997973
982,2025-12-12 10:11:25.933145+00:00,24.31,51.126999999999995,0.001000000000000038
982,2025-12-12 10:11:25.933145+00:00,24.3,51.06399999999999,-0.021000000000000796
983,2025-12-12 10:11:46.498950+00:00,24.3,51.117,0.017666666666668124
983,2025-12-12 10:11:46.498950+00:00,24.28,51.099,-0.006000000000000227
983,2025-12-12 10:11:46.498950+00:00,24.26,51.093999999999994,-0.0016666666666675194
983,2025-12-12 10:11:46.498950+00:00,24.24,51.077,-0.005666666666665303
984,2025-12-12 10:12:07.192808+00:00,24.27,51.062,-0.005000000000000189
984,2025-12-12 10:12:07.192808+00:00,24.33,51.081,0.006333333333335152
984,2025-12-12 10:12:07.192808+00:00,24.35,51.083,0.000666666666665113
984,2025-12-12 10:12:07.192808+00:00,24.4,51.137,0.018000000000000682
985,2025-12-12 10:12:27.987292+00:00,24.48,51.159,0.0073333333333328215
985,2025-12-12 10:12:27.987292+00:00,24.16,51.211000000000006,0.01733333333333557
985,2025-12-12 10:12:27.987292+00:00,24.42,51.238,0.008999999999997973
985,2025-12-12 10:12:27.987292+00:00,24.34,51.266999999999996,0.009666666666665455
986,2025-12-12 10:12:38.500679+00:00,24.32,51.265,-0.000666666666665113
986,2025-12-12 10:12:38.500679+00:00,24.27,51.353,0.029333333333333655
986,2025-12-12 10:12:38.500679+00:00,24.23,45.051,-2.1006666666666667
986,2025-12-12 10:12:38.500679+00:00,23.86,51.763999999999996,2.2376666666666645
987,2025-12-12 10:12:59.192214+00:00,23.95,51.727,-0.01233333333333301
987,2025-12-12 10:12:59.192214+00:00,24.05,51.782,0.01833333333333324
987,2025-12-12 10:12:59.192214+00:00,24.01,51.795,0.0043333333333350765
987,2025-12-12 10:12:59.192214+00:00,23.73,51.824,0.009666666666665455
988,2025-12-12 10:13:19.700613+00:00,23.59,51.838,0.004666666666667633
988,2025-12-12 10:13:19.700613+00:00,23.41,51.887,0.01633333333333316
988,2025-12-12 10:13:19.700613+00:00,23.35,51.008,-0.29299999999999926
988,2025-12-12 10:13:19.700613+00:00,23.28,50.981,-0.009000000000000341
989,2025-12-12 10:13:40.361533+00:00,23.53,50.376999999999995,-0.20133333333333545
989,2025-12-12 10:13:40.361533+00:00,24.95,50.327,-0.01666666666666572
989,2025-12-12 10:13:40.361533+00:00,25.6,50.364,0.01233333333333301
989,2025-12-12 10:13:40.361533+00:00,26.13,44.717,-1.8823333333333327
991,2025-12-12 10:14:21.067589+00:00,25.86,35.589,-3.042666666666667
991,2025-12-12 10:14:21.067589+00:00,25.92,35.483000000000004,-0.03533333333333152
991,2025-12-12 10:14:21.067589+00:00,26.08,35.507,0.007999999999997934
991,2025-12-12 10:14:21.067589+00:00,26.33,35.417,-0.029999999999998767
993,2025-12-12 10:14:42.308867+00:00,26.49,34.18600000000001,-0.4103333333333315
993,2025-12-12 10:14:42.308867+00:00,26.52,34.157,-0.00966666666667019
993,2025-12-12 10:14:42.308867+00:00,26.59,33.832,-0.10833333333333191
993,2025-12-12 10:14:42.308867+00:00,26.62,32.32899999999999,-0.5010000000000024
994,2025-12-12 10:15:02.986954+00:00,26.61,26.784000000000002,-1.8483333333333303
994,2025-12-12 10:15:02.986954+00:00,26.6,26.947,0.054333333333332234
994,2025-12-12 10:15:02.986954+00:00,26.36,26.939,-0.002666666666666373
994,2025-12-12 10:15:02.986954+00:00,26.3,26.975,0.012000000000000455
995,2025-12-12 10:15:23.536394+00:00,26.43,26.978,0.001000000000000038
995,2025-12-12 10:15:23.536394+00:00,26.52,23.537,-1.147000000000001
995,2025-12-12 10:15:23.536394+00:00,26.58,21.17,-0.7889999999999991
995,2025-12-12 10:15:23.536394+00:00,26.72,23.899,0.9096666666666664
996,2025-12-12 10:15:44.217060+00:00,26.01,22.693,-0.40199999999999986
996,2025-12-12 10:15:44.217060+00:00,25.47,24.703000000000003,0.6700000000000005
996,2025-12-12 10:15:44.217060+00:00,24.95,24.596,-0.035666666666667624
996,2025-12-12 10:15:44.217060+00:00,25.04,24.736,0.046666666666666856
997,2025-12-12 10:16:04.908187+00:00,24.88,24.761999999999997,0.008666666666665416
997,2025-12-12 10:16:04.908187+00:00,25.22,24.81,0.016000000000000607
997,2025-12-12 10:16:04.908187+00:00,24.76,24.769000000000002,-0.013666666666665606
997,2025-12-12 10:16:04.908187+00:00,24.55,24.869,0.033333333333332625
998,2025-12-12 10:16:25.396743+00:00,24.32,24.839000000000002,-0.009999999999999195
998,2025-12-12 10:16:25.396743+00:00,24.6,24.851999999999997,0.004333333333331524
998,2025-12-12 10:16:25.396743+00:00,24.95,24.945,0.031000000000001176
998,2025-12-12 10:16:25.396743+00:00,24.65,24.828000000000003,-0.03899999999999911
999,2025-12-12 10:16:46.097402+00:00,26.1,24.764,-0.021333333333334537
999,2025-12-12 10:16:46.097402+00:00,26.45,24.905,0.0470000000000006
999,2025-12-12 10:16:46.097402+00:00,26.3,24.855999999999998,-0.016333333333334348
999,2025-12-12 10:16:46.097402+00:00,26.38,28.328000000000003,1.1573333333333349
1000,2025-12-12 10:17:06.769091+00:00,26.33,39.18600000000001,3.619333333333335
1000,2025-12-12 10:17:06.769091+00:00,25.93,43.805,1.5396666666666643
1000,2025-12-12 10:17:06.769091+00:00,24.81,52.7,2.965000000000001
1000,2025-12-12 10:17:06.769091+00:00,24.75,52.58,-0.040000000000001514
1001,2025-12-12 10:17:27.270142+00:00,25.21,43.193000000000005,-3.128999999999998
1001,2025-12-12 10:17:27.270142+00:00,25.0,51.129,2.645333333333331
1001,2025-12-12 10:17:27.270142+00:00,24.65,49.801,-0.44266666666666526
1001,2025-12-12 10:17:27.270142+00:00,24.44,49.669,-0.04400000000000167
1002,2025-12-12 10:17:37.940053+00:00,24.56,41.044,-2.875
1002,2025-12-12 10:17:37.940053+00:00,24.71,40.828,-0.071999999999998
1002,2025-12-12 10:17:37.940053+00:00,24.9,41.105,0.09233333333333131
1002,2025-12-12 10:17:37.940053+00:00,24.37,40.948,-0.052333333333332156
1003,2025-12-12 10:17:58.448497+00:00,24.55,40.91,-0.012666666666667936
1003,2025-12-12 10:17:58.448497+00:00,24.78,41.003,0.031000000000001176
1003,2025-12-12 10:17:58.448497+00:00,24.39,41.221000000000004,0.07266666666666784
1003,2025-12-12 10:17:58.448497+00:00,24.71,41.211000000000006,-0.00333333333333267
1004,2025-12-12 10:18:19.156009+00:00,24.96,41.138000000000005,-0.024333333333333467
1004,2025-12-12 10:18:19.156009+00:00,25.11,41.06399999999999,-0.02466666666667076
1004,2025-12-12 10:18:19.156009+00:00,24.87,37.735,-1.1096666666666646
1004,2025-12-12 10:18:19.156009+00:00,24.46,38.349,0.20466666666666575
1005,2025-12-12 10:18:39.809391+00:00,24.47,38.379,0.010000000000000378
1005,2025-12-12 10:18:39.809391+00:00,24.27,38.348,-0.010333333333332936
1005,2025-12-12 10:18:39.809391+00:00,24.19,38.424,0.025333333333333503
1005,2025-12-12 10:18:39.809391+00:00,24.18,38.442,0.006000000000000227
1006,2025-12-12 10:19:00.310232+00:00,24.11,38.428999999999995,-0.0043333333333350765
1006,2025-12-12 10:19:00.310232+00:00,24.08,38.483000000000004,0.018000000000003052
1006,2025-12-12 10:19:00.310232+00:00,24.01,38.526,0.014333333333333087
1006,2025-12-12 10:19:00.310232+00:00,23.92,38.541000000000004,0.005000000000000189
1007,2025-12-12 10:19:21.000082+00:00,23.7,38.583,0.013999999999998161
1007,2025-12-12 10:19:21.000082+00:00,23.53,38.57,-0.004333333333332708
1007,2025-12-12 10:19:21.000082+00:00,23.51,38.597,0.009000000000000341
1007,2025-12-12 10:19:21.000082+00:00,23.42,38.571999999999996,-0.008333333333335228
1009,2025-12-12 10:19:42.170431+00:00,23.37,38.573,0.00033333333333492493
1009,2025-12-12 10:19:42.170431+00:00,23.17,38.658,0.028333333333333616
1009,2025-12-12 10:19:42.170431+00:00,23.65,33.873000000000005,-1.5949999999999989
1009,2025-12-12 10:19:42.170431+00:00,23.63,34.126000000000005,0.08433333333333337
1010,2025-12-12 10:20:02.652088+00:00,23.88,34.083999999999996,-0.014000000000002899
1010,2025-12-12 10:20:02.652088+00:00,23.88,34.107,0.007666666666667747
1010,2025-12-12 10:20:02.652088+00:00,23.83,34.06399999999999,-0.014333333333335455
1010,2025-12-12 10:20:02.652088+00:00,24.56,33.902,-0.05399999999999731
1011,2025-12-12 10:20:23.348393+00:00,25.85,33.924,0.0073333333333328215
1011,2025-12-12 10:20:23.348393+00:00,25.96,33.943000000000005,0.006333333333335152
1011,2025-12-12 10:20:23.348393+00:00,26.01,33.873999999999995,-0.02300000000000324
1011,2025-12-12 10:20:23.348393+00:00,26.01,33.878,0.0013333333333349628
1012,2025-12-12 10:20:44.036610+00:00,26.0,33.815,-0.021000000000000796
1012,2025-12-12 10:20:44.036610+00:00,26.0,33.828,0.0043333333333350765
1012,2025-12-12 10:20:44.036610+00:00,25.9,33.858000000000004,0.010000000000000378
1012,2025-12-12 10:20:44.036610+00:00,25.8,33.836000000000006,-0.0073333333333328215
1013,2025-12-12 10:21:04.573111+00:00,25.75,33.821999999999996,-0.004666666666670001
1013,2025-12-12 10:21:04.573111+00:00,25.76,33.842,0.006666666666667709
1013,2025-12-12 10:21:04.573111+00:00,25.79,33.861000000000004,0.006333333333335152
1013,2025-12-12 10:21:04.573111+00:00,25.84,33.847,-0.004666666666667633
1014,2025-12-12 10:21:25.256862+00:00,25.99,33.821000000000005,-0.008666666666665416
1014,2025-12-12 10:21:25.256862+00:00,26.1,36.385,0.8546666666666644
1014,2025-12-12 10:21:25.256862+00:00,26.24,37.22,0.2783333333333336
1014,2025-12-12 10:21:25.256862+00:00,26.35,40.187,0.9889999999999995
1015,2025-12-12 10:21:45.954668+00:00,26.39,40.178999999999995,-0.0026666666666675574
1015,2025-12-12 10:21:45.954668+00:00,24.88,40.313,0.04466666666666915
1015,2025-12-12 10:21:45.954668+00:00,24.7,40.29600000000001,-0.005666666666665303
1015,2025-12-12 10:21:45.954668+00:00,24.75,40.342,0.015333333333330756
1016,2025-12-12 10:22:06.426655+00:00,24.69,40.35,0.0026666666666675574
1016,2025-12-12 10:22:06.426655+00:00,24.75,40.355,0.0016666666666651508
1016,2025-12-12 10:22:06.426655+00:00,24.62,40.418,0.021000000000000796
1016,2025-12-12 10:22:06.426655+00:00,24.84,40.39,-0.009333333333332897
1017,2025-12-12 10:22:27.111287+00:00,24.88,40.49,0.033333333333333805
1017,2025-12-12 10:22:27.111287+00:00,24.9,41.43,0.3133333333333326
1017,2025-12-12 10:22:27.111287+00:00,24.52,32.493,-2.978999999999999
1017,2025-12-12 10:22:27.111287+00:00,24.89,37.031000000000006,1.512666666666668
1018,2025-12-12 10:22:47.760474+00:00,24.97,37.275,0.08133333333333088
1018,2025-12-12 10:22:47.760474+00:00,24.83,37.838,0.18766666666666745
1018,2025-12-12 10:22:47.760474+00:00,24.01,37.586999999999996,-0.08366666666666826
1018,2025-12-12 10:22:47.760474+00:00,24.51,37.416000000000004,-0.05699999999999742
1019,2025-12-12 10:22:58.268544+00:00,24.45,37.644,0.07599999999999814
1019,2025-12-12 10:22:58.268544+00:00,24.78,37.483000000000004,-0.05366666666666475
1019,2025-12-12 10:22:58.268544+00:00,25.31,37.527,0.014666666666665643
1019,2025-12-12 10:22:58.268544+00:00,25.57,37.485,-0.014000000000000531
1020,2025-12-12 10:23:18.982893+00:00,25.67,37.461999999999996,-0.007666666666667747
1020,2025-12-12 10:23:18.982893+00:00,25.78,37.445,-0.005666666666665303
1020,2025-12-12 10:23:18.982893+00:00,25.03,37.54,0.03166666666666629
1020,2025-12-12 10:23:18.982893+00:00,24.68,37.465,-0.02499999999999858
1021,2025-12-12 10:23:39.494813+00:00,25.02,37.405,-0.020000000000000757
1021,2025-12-12 10:23:39.494813+00:00,25.64,37.309,-0.032000000000001215
1021,2025-12-12 10:23:39.494813+00:00,24.71,37.424,0.038333333333333997
1021,2025-12-12 10:23:39.494813+00:00,24.3,37.423,-0.0003333333333325565
1022,2025-12-12 10:24:00.236000+00:00,24.45,36.946000000000005,-0.15899999999999892
1022,2025-12-12 10:24:00.236000+00:00,24.66,37.838,0.29733333333333195
1022,2025-12-12 10:24:00.236000+00:00,24.9,37.81100000000001,-0.008999999999997973
1022,2025-12-12 10:24:00.236000+00:00,24.93,37.793,-0.006000000000002596
1023,2025-12-12 10:24:20.974624+00:00,24.95,37.803000000000004,0.0033333333333350388
1023,2025-12-12 10:24:20.974624+00:00,24.96,38.628,0.2749999999999986
1023,2025-12-12 10:24:20.974624+00:00,24.44,54.571999999999996,5.314666666666665
1023,2025-12-12 10:24:20.974624+00:00,24.65,54.516000000000005,-0.018666666666663428
1025,2025-12-12 10:24:41.961801+00:00,25.61,45.693999999999996,-2.94066666666667
1025,2025-12-12 10:24:41.961801+00:00,25.77,48.361999999999995,0.8893333333333331
1025,2025-12-12 10:24:41.961801+00:00,24.7,48.424,0.020666666666668238
1025,2025-12-12 10:24:41.961801+00:00,24.91,48.43899999999999,0.004999999999997821
1026,2025-12-12 10:25:02.660409+00:00,24.86,48.573,0.04466666666666915
1026,2025-12-12 10:25:02.660409+00:00,24.36,48.50899999999999,-0.02133333333333572
1026,2025-12-12 10:25:02.660409+00:00,24.21,48.581,0.02400000000000328
1026,2025-12-12 10:25:02.660409+00:00,24.15,48.622,0.013666666666665606
1027,2025-12-12 10:25:23.345986+00:00,23.87,48.641000000000005,0.006333333333335152
1027,2025-12-12 10:25:23.345986+00:00,23.85,48.65,0.0029999999999977454
1027,2025-12-12 10:25:23.345986+00:00,23.76,39.852,-2.9326666666666674
1027,2025-12-12 10:25:23.345986+00:00,24.01,35.508,-1.447999999999998
1028,2025-12-12 10:25:43.847831+00:00,23.92,36.461000000000006,0.31766666666666765
1028,2025-12-12 10:25:43.847831+00:00,24.01,34.997,-0.48800000000000193
1028,2025-12-12 10:25:43.847831+00:00,24.12,38.378,1.127
1028,2025-12-12 10:25:43.847831+00:00,23.93,38.405,0.009000000000000341
1029,2025-12-12 10:26:04.528435+00:00,24.12,38.215,-0.06333333333333258
1029,2025-12-12 10:26:04.528435+00:00,26.09,38.247,0.010666666666665492
1029,2025-12-12 10:26:04.528435+00:00,26.17,38.299,0.0173333333333332
1029,2025-12-12 10:26:04.528435+00:00,26.24,38.196999999999996,-0.034000000000001286
1030,2025-12-12 10:26:25.247643+00:00,26.65,38.138000000000005,-0.019666666666663463
1030,2025-12-12 10:26:25.247643+00:00,27.06,38.166000000000004,0.009333333333332897
1030,2025-12-12 10:26:25.247643+00:00,27.25,38.19,0.007999999999997934
1030,2025-12-12 10:26:25.247643+00:00,27.44,38.062,-0.04266666666666671
1031,2025-12-12 10:26:45.688164+00:00,27.51,38.153,0.030333333333333694
1031,2025-12-12 10:26:45.688164+00:00,25.89,37.756,-0.13233333333333283
1031,2025-12-12 10:26:45.688164+00:00,25.79,37.659,-0.03233333333333377
1031,2025-12-12 10:26:45.688164+00:00,26.36,41.193000000000005,1.178000000000002
1032,2025-12-12 10:27:06.392294+00:00,26.25,38.721000000000004,-0.8240000000000004
1032,2025-12-12 10:27:06.392294+00:00,26.33,38.71,-0.003666666666667595
1032,2025-12-12 10:27:06.392294+00:00,26.34,38.589,-0.040333333333334075
1032,2025-12-12 10:27:06.392294+00:00,26.54,38.568999999999996,-0.006666666666667709
1034,2025-12-12 10:27:47.097716+00:00,26.26,38.687,0.03933333333333403
1034,2025-12-12 10:27:47.097716+00:00,26.07,38.565,-0.04066666666666663
1034,2025-12-12 10:27:47.097716+00:00,25.11,35.295,-1.0899999999999987
1034,2025-12-12 10:27:47.097716+00:00,25.26,27.151,-2.7146666666666674
1035,2025-12-12 10:27:57.764607+00:00,24.51,42.354,5.067666666666667
1035,2025-12-12 10:27:57.764607+00:00,26.7,11.946,-10.136000000000001
1035,2025-12-12 10:27:57.764607+00:00,25.83,49.277,12.443666666666667
1035,2025-12-12 10:27:57.764607+00:00,25.21,49.556999999999995,0.09333333333333134
1036,2025-12-12 10:28:18.250622+00:00,25.01,49.555,-0.000666666666665113
1036,2025-12-12 10:28:18.250622+00:00,24.71,49.466,-0.029666666666666213
1036,2025-12-12 10:28:18.250622+00:00,24.51,50.074,0.20266666666666566
1036,2025-12-12 10:28:18.250622+00:00,24.56,50.07,-0.0013333333333325943
1038,2025-12-12 10:28:59.150637+00:00,24.37,50.413000000000004,0.11433333333333451
1038,2025-12-12 10:28:59.150637+00:00,24.31,50.431000000000004,0.006000000000000227
1038,2025-12-12 10:28:59.150637+00:00,24.32,50.308,-0.041000000000001556
1038,2025-12-12 10:28:59.150637+00:00,24.31,50.351000000000006,0.014333333333335455
1039,2025-12-12 10:29:19.637800+00:00,24.41,50.364,0.00433333333333034
1039,2025-12-12 10:29:19.637800+00:00,24.6,50.698,0.1113333333333344
1039,2025-12-12 10:29:19.637800+00:00,24.62,52.915,0.7389999999999995
1039,2025-12-12 10:29:19.637800+00:00,25.0,52.851000000000006,-0.021333333333330984
1041,2025-12-12 10:29:40.311607+00:00,25.43,52.84,-0.003666666666667595
1041,2025-12-12 10:29:40.311607+00:00,25.49,52.732,-0.036000000000001364
1041,2025-12-12 10:29:40.311607+00:00,25.02,52.992,0.086666666666666
1041,2025-12-12 10:29:40.311607+00:00,25.08,52.651,-0.11366666666666465
1042,2025-12-12 10:30:01.088339+00:00,25.0,52.817,0.05533333333333227
1042,2025-12-12 10:30:01.088339+00:00,24.96,52.705,-0.03733333333333396
1042,2025-12-12 10:30:01.088339+00:00,24.81,52.798,0.031000000000001176
1042,2025-12-12 10:30:01.088339+00:00,24.5,52.725,-0.024333333333333467
1043,2025-12-12 10:30:21.602722+00:00,24.22,52.718,-0.0023333333333326323
1043,2025-12-12 10:30:21.602722+00:00,24.13,52.913000000000004,0.0650000000000001
1043,2025-12-12 10:30:21.602722+00:00,24.16,52.886,-0.009000000000000341
1043,2025-12-12 10:30:21.602722+00:00,24.26,52.701,-0.061666666666667425
1044,2025-12-12 10:30:42.291869+00:00,24.4,52.699,-0.0006666666666674814
1044,2025-12-12 10:30:42.291869+00:00,24.53,52.692,-0.0023333333333326323
1044,2025-12-12 10:30:42.291869+00:00,24.58,52.69,-0.0006666666666674814
1044,2025-12-12 10:30:42.291869+00:00,24.98,52.81,0.040000000000001514
1045,2025-12-12 10:31:02.939842+00:00,24.44,52.773,-0.01233333333333301
1045,2025-12-12 10:31:02.939842+00:00,24.33,52.716,-0.01900000000000072
1045,2025-12-12 10:31:02.939842+00:00,24.26,52.778,0.020666666666665872
1045,2025-12-12 10:31:02.939842+00:00,24.27,52.85,0.02400000000000091
1046,2025-12-12 10:31:23.430779+00:00,24.26,52.351000000000006,-0.16633333333333175
